NZTM_X NZTM_Y Vs30
1870874 5823005 164.55
1569102 5182813 164.56
1575631.11 5185816.64 164.56
1766722 5906017 164.56
1700724.2 5678843 164.57
1765852 5908675 164.57
1885259 5774633 164.57
1572584 5204419 164.59
1896066.99 5785779.42 164.59
1868047.54 5829674.8 164.61
1571292.37 5176572.65 164.63
1759509.76 5908054.79 164.63
1746788.5 5970905.6 164.64
1571149 5175370 164.65
1571149 5175370 164.65
1804327.25 5810930.37 164.65
1889678.96 5820762.78 164.65
1741903.95 5918505.12 164.66
1762437 5906503 164.66
1769622.88 5914869.21 164.67
1405824.64 4919771.79 164.69
1701210.8 5678276.14 164.71
1859273 5834053 164.72
1756573.1 5921602.3 164.73
1879537.69 5819860.29 164.73
1882744.88 5776561.82 164.73
1891314.83 5814796.9 164.73
1569627.71 5186467.14 164.76
1573543.83 5176558.86 164.77
1728114.5 5941607.42 164.78
1804587.63 5790245.32 164.79
1568825.89 5188959.38 164.8
1881789.28 5779904.87 164.81
1887702.01 5773346.68 164.81
1570596 5188747 164.82
1571420.67 5190709.42 164.82
1751565.35 5949691.98 164.82
1830073.61 5867106.35 164.82
1572392.81 5204779.92 164.83
1743865 5718906 164.83
1874257.16 5816448.56 164.83
1884034.98 5825176.12 164.83
1793723.03 5823744.56 164.85
1858225.47 5840325.14 164.86
1762405 5906398 164.87
1568657 5182833 164.88
1720847 6045071 164.88
1878608.62 5819792.56 164.88
1884158.96 5773112.36 164.89
1804196.41 5811130.71 164.93
1858402 5839840 164.93
1890759.36 5820232.3 164.93
1569480 5183475 164.94
1878312.52 5822531.27 164.94
1746427.3 5968898.1 164.95
1978519.3 5782748.59 164.95
1749487.89 5969041.8 164.96
1765807 5908721 164.96
1879483.17 5824769.66 164.97
1759700.34 5908294.82 164.99
1798587 5864260 165
1859054 5847164 165.01
1568243.25 5175891.42 165.02
1967767.85 5783924.85 165.02
1875258.21 5821479.93 165.04
1759751.87 5436813.84 165.05
1572596 5204861 165.07
1745017.29 5916837.37 165.07
1565340 5173791 165.08
1748576.17 5970682.92 165.09
1718461 6041796 165.12
1747849.68 5971082.14 165.12
1749508 5430270 165.12
1766362.73 5903809.54 165.12
1766374.02 5912892 165.12
1801008.74 5812516.95 165.12
1572618 5204367 165.13
1800302.73 5813020.14 165.14
1879243 5824483 165.15
1569588.53 5179819.83 165.16
1572766 5200503 165.16
1572766.37 5200485.92 165.16
1744034.47 5918311.27 165.17
1744070 5918329 165.17
1799268 5823421 165.17
1746997.62 5920252.03 165.18
1765325 5907426 165.18
1867925.79 5824737.34 165.18
1570292.5 5189173.2 165.2
1804344.12 5794077.28 165.21
1835728 5863075 165.21
1872902.49 5820212.33 165.22
1567713.7 5177651.94 165.25
1568630.45 5189037.55 165.28
1759772.87 5908168.42 165.28
1882384.75 5779482.01 165.28
1571339.07 5176608.78 165.3
1572913 5204930 165.31
1796837 5816537 165.32
1882178.28 5818483.9 165.33
1571190 5193318 165.35
1572537.33 5177329.67 165.35
1571294.4 5195879 165.36
1572251 5204209 165.37
1934289 5619975.03 165.38
1887814.67 5772967.72 165.4
1875351 5822308 165.41
1758398 5907267 165.42
1866458 5827433 165.43
1755393 5912271 165.45
1873851.47 5818876.89 165.45
1572362 5205013 165.46
1748569.87 5970673.18 165.46
1755464.34 5928696.34 165.48
1825559.05 5886725.9 165.52
1570897.06 5176447.72 165.54
1763668.01 5907714.84 165.54
1772908.26 5891789.48 165.56
1572786 5204698 165.57
1875950.85 5825189.48 165.57
1748849.66 5428487.11 165.6
1895709.12 5816879.89 165.6
1766295.94 5912940.35 165.61
1793135.74 5835133.41 165.61
1441525.46 5277192.38 165.62
1883493 5776473 165.62
1570204.24 5189965.49 165.63
2059713.6 5753261.39 165.63
1728032.99 5941584.26 165.64
1728032.99 5941584.26 165.64
1879813.52 5823467.37 165.65
1801228 5796249 165.66
1875720.83 5824195.59 165.66
1876234.37 5825319.8 165.67
1932153.45 5620843.83 165.68
2036655 5708581 165.68
1570166.79 5179357.79 165.69
1571477.63 5202243.71 165.7
1806025 5812295 165.7
1870791 5823042 165.73
1755417.43 5930415.69 165.74
1754133.5 5913694.32 165.75
1762446.4 5906442.6 165.75
1857504.05 5838500.41 165.76
2036119.95 5711185.82 165.76
1748165.72 5925814.52 165.77
1759623.67 5907945.43 165.77
1983477.02 5670468.75 165.77
1762472 5906475 165.79
1936445.98 5617745.23 165.81
1571791.92 5196999.8 165.82
1845205.07 5811525.09 165.82
1883147.62 5773892.92 165.82
1744016.48 5927027.24 165.85
1837463 5918308 165.86
1873385.57 5817123.28 165.88
1573026.68 5177147.92 165.9
1720222 6043856 165.9
1569574.94 5183412.17 165.94
1890959.4 5820223.69 165.95
1889673.88 5820087.78 165.97
1759131.6 5907538.06 165.98
1571696 5194717 165.99
1874090.99 5817177.95 165.99
1889932.53 5775945.39 165.99
1932374.93 5619985.89 165.99
1756729.08 5921602.23 166
1877279 5812768 166
1878368.23 5818618.22 166.01
1800922 5815127 166.02
1857605.05 5839278.22 166.02
1882202.93 5775728.39 166.02
1772183.3 5897942.28 166.03
1795031 5819605 166.03
1799809 5813542 166.03
1868009.64 5829696.7 166.03
1754017.68 5915898.67 166.07
1876064.11 5825122 166.07
1884415.49 5825619.37 166.09
1881224.72 5826325.29 166.1
1731632.7 5909363.54 166.11
1744061.35 5915811.1 166.11
1876071.56 5825387.64 166.13
1879372.93 5824738.36 166.13
1565005.75 5174768.57 166.15
1753059.29 5970547.72 166.18
1877262 5821791 166.18
1573471.03 5176654.63 166.19
1873753.66 5823522.86 166.21
1882527.62 5774237.15 166.21
1889993.79 5775909.54 166.23
1572081.61 5196902.22 166.24
1882297.59 5775332.15 166.24
1759400.66 5908385.55 166.27
1762378 5906451 166.27
1764431.21 5913039.58 166.27
1874806.47 5820026.48 166.27
1891613.09 5821174.13 166.28
1980690.28 5677790.91 166.3
1759631.51 5908395.23 166.31
1572175.52 5176946.48 166.32
1879110 5823137 166.32
1897807.55 5813755.09 166.32
1766473 5916444 166.33
1867813.88 5828357.92 166.33
1801743.28 5822378.41 166.35
1747526.36 5948354.64 166.36
1772822.69 5891863.09 166.37
1258158.23 5004772.07 166.4
1882177.96 5773540.93 166.4
1769366.1 5913269.9 166.41
1567989.58 5176277.12 166.42
1568697.44 5183903.67 166.42
1797147 5823248 166.42
1797147 5823248 166.42
1835738 5863051 166.43
1744360.37 5916321.69 166.44
1571494 5176615 166.45
1879649.88 5819736.38 166.45
1728115.02 5941540.61 166.46
1935293.2 5618716.77 166.46
1879669.88 5819698.59 166.48
1935670.81 5618594.44 166.48
1879466.57 5824580.19 166.49
1572089 5178242 166.5
1744931.26 5917070.72 166.5
1763216 5909310 166.51
1889954.03 5776118.94 166.51
1771476.74 5895343.64 166.52
1800802 5822883 166.55
1878248 5826201 166.55
1801534.26 5807695.11 166.56
1935656.2 5618559.36 166.61
1571360.71 5176820.63 166.62
1573155.21 5203445.15 166.62
1967403.22 5783357.65 166.62
1570496 5188817 166.63
1891490.37 5820009.26 166.63
1741195 5715389 166.64
2040019.55 5707336.81 166.64
1755463.9 5913078.68 166.66
1568804 5185422 166.67
1571831 5204182 166.68
1718739.72 6044829.58 166.68
1793077.47 5835252.64 166.68
1873819.48 5823524.34 166.68
1570310.51 5189900.45 166.69
1798739.89 5774399.44 166.69
1701213.65 5678282.55 166.7
1569008.68 5189201.67 166.73
1798600 5813547 166.73
2059686.61 5753108.23 166.73
1747825.25 5971064.69 166.75
1572472 5204818 166.78
1574365.01 5185816.07 166.78
1701224.3 5678289.73 166.79
1560674.81 5161667.92 166.8
1568282.98 5178336.62 166.81
1909256.71 5808738.71 166.82
1747801.56 5925530.62 166.84
1568652.96 5184893.47 166.85
1936476.76 5617623.82 166.86
1881780.98 5779897.54 166.88
1889877.05 5820125.71 166.88
1859329.69 5839130.9 166.9
1768523.95 5468106.11 166.91
1867926.48 5824696.59 166.93
1933355.29 5609961.8 166.93
1623655.73 6113876.59 166.94
1747424 5926584 166.94
1894874.35 5818197.18 166.95
1883999.96 5775357.6 166.96
1874440.86 5821202.54 166.97
1858494 5839839 166.98
1566639.7 5177329.97 166.99
1568420.15 5180866.03 166.99
1835808 5863052 166.99
1567805.87 5184114.92 167
1759884.68 5908047.28 167
1772996.88 5891477.31 167.02
1857636 5842706 167.02
1795683.55 5818256.9 167.03
1441538.14 5277176 167.04
1746868.34 5920324.59 167.04
1935630.24 5618560.83 167.04
1572152 5205029 167.05
1744409 5926807 167.05
1804230.6 5815225.93 167.05
1755245.2 5912142.21 167.06
1566700.95 5185625.14 167.07
1748062.91 5925712.39 167.07
1746244.6 5969171.1 167.08
1880178.41 5773800.99 167.08
1751580.83 5950380.35 167.09
1568160 5181639 167.1
1867983.27 5829728.33 167.11
1404668.21 4914101.6 167.12
1569938.44 5176653.74 167.12
1763271 5907141 167.12
1718034.01 6039038.27 167.14
1881136.77 5819684.52 167.15
1571209.74 5194387.43 167.16
2040003.42 5707299.19 167.16
1800305.21 5823024.25 167.18
1935806.41 5618693.99 167.18
1571575.33 5176879.98 167.19
1764346.6 5906568.2 167.2
1744400 5918526 167.21
1835788 5863069 167.21
1889501.2 5821449.65 167.21
1566055 5173186 167.24
1825262 5792461 167.26
1879360.39 5824764.46 167.26
1884050.52 5773392.92 167.26
1882179.73 5773551.65 167.27
1797468 5822752.8 167.28
1866692 5827865 167.28
1762410.2 5906450.6 167.29
1572032.69 5196577.8 167.3
1876468.26 5821006.24 167.3
1893567.07 5813698.11 167.31
1571802.92 5197035.78 167.33
1700045.01 5678531.03 167.34
1623637.19 6113895.77 167.35
1717871.8 6051370.24 167.35
1764902.99 5905672.92 167.35
1892020.31 5813965.22 167.35
1762353 5906436 167.36
1935858.36 5618609.87 167.36
1762343 5906581 167.37
1874158 5821360 167.37
1878242 5826223 167.38
1884170.33 5773153.75 167.38
1570528.58 5180199.76 167.39
1799225 5823351 167.39
1874221.62 5816571.29 167.39
1882365 5819256.29 167.39
1878569.93 5819851.78 167.4
1821159 5828342.39 167.41
1405495 4914523 167.42
2036953 5710315 167.43
1885401.74 5823626.58 167.44
1933581.8 5614045.84 167.44
1404765.19 4914074.41 167.46
1872262.66 5816365.04 167.47
1700041.88 5678515.86 167.48
1568657.31 5181204.15 167.49
1407656.32 4913619.26 167.5
1878003 5825379.29 167.5
1887369.76 5773653.37 167.5
1967449.71 5782858.37 167.5
1572669 5204431 167.51
1762601 5906483 167.51
1572565 5204627 167.52
1755220.83 5912016.1 167.54
2036983.28 5710333.38 167.54
1761588.07 5907530.79 167.55
1880476.13 5818349.78 167.55
1883578.3 5773740.15 167.55
1759450.95 5908353.22 167.56
1570550.88 5187706.87 167.58
1745027.95 5916719.3 167.58
1895723.06 5816821.19 167.58
1564326.81 5173591.23 167.6
1774648.18 5578522.78 167.6
1890256.46 5820957.94 167.61
1756633.87 5921578.66 167.62
1875718.45 5824180 167.64
1709208.58 5618946.11 167.65
1783477.37 5869238.71 167.67
1571452.87 5176543.71 167.69
1876319 5818559 167.71
1700015.02 5678507.66 167.72
1748688 5972136 167.72
1875917.78 5825143.37 167.72
1875135.83 5823565.03 167.74
1763269 5908733 167.76
1404653.54 4914153.1 167.78
1572242 5204444 167.79
1877470.26 5821957.54 167.79
1861856.75 5851334.07 167.8
1887945.79 5773879.32 167.83
1570473.89 5189000.61 167.84
1745224.26 5919162.12 167.85
2059698.12 5753249.05 167.85
1572594.73 5204695.94 167.87
1623577 5432924 167.88
1623773 5432696 167.88
1569574.89 5178889.54 167.89
1762344 5906466 167.89
1568780 5185409 167.93
1572097 5204295 167.93
1407884.1 4917952.15 167.95
1755404 5912262 167.95
1564385.87 5173703.49 167.96
1803638 5790249 167.97
1766047 5908536 167.98
1857615 5842689 167.98
1572607.9 5178340.95 168
1874212.78 5819035.32 168.01
1572728 5204723 168.03
1858402 5839812 168.03
1566998.81 5178085.38 168.06
1800647.32 5816231.87 168.06
1754413.55 5445077.99 168.07
1744072.56 5927012.76 168.08
1880998.08 5780250.53 168.09
1799266 5823334 168.1
1567415.5 5176432.92 168.11
1897787 5812508.67 168.12
1571051.61 5182141.02 168.13
1572420 5204501 168.14
1879189.54 5824966.09 168.14
1572625 5204649 168.15
1748352.76 5925271.88 168.16
1761735.61 5907538.18 168.16
1567555 5184127 168.17
1746125 5969848 168.18
1571025 5176655.6 168.19
1753887.15 5968005.54 168.21
1567887 5180842 168.24
1569691 5183410 168.24
1570194.56 5189957.9 168.24
1881873.58 5820248.6 168.24
1745400 5925553 168.25
1800938 5815142 168.28
1872849 5822119 168.29
1747053.98 5913014.48 168.3
1879628.21 5819701.9 168.31
1572047 5205000 168.32
1882838.21 5775774.74 168.32
1759509.03 5908333.53 168.34
1881529 5772862 168.34
1762379 5906565 168.35
1771926 5903234 168.37
1875222.97 5823659.86 168.37
1889926.31 5775861.38 168.38
1873290.16 5821789.55 168.39
1967180.74 5783090.43 168.42
1718817.43 6044924.32 168.45
1619576.62 5428011.52 168.46
1750931.67 5933009.77 168.46
1887452.62 5773642.79 168.47
1571338.73 5183209.79 168.48
1787937 5851321 168.48
1886831 5822991 168.49
1758256.92 5927384.02 168.51
1709408.63 5617988.34 168.55
1754506.53 5927540.04 168.55
1798579 5813556 168.55
1564403.7 5173645.95 168.56
1347805.83 4874086.98 168.57
1873822.92 5818861.84 168.57
1883523.7 5776806.4 168.57
1772687.99 5891817.98 168.58
1572416 5204411 168.59
1750814.87 5933021.81 168.6
2038917.97 5707907.23 168.6
1882042 5774928 168.61
1570558 5188957 168.62
1570322.51 5189883.46 168.63
1762300 5906513 168.63
1881953.81 5780981.17 168.63
1799315 5823461 168.64
1909244.61 5808736.07 168.65
1572175 5204358 168.67
1571198 5193285 168.69
1718777.64 6044916.16 168.7
2038139.87 5707286.01 168.7
1983227 5670402 168.72
1572574 5204919 168.73
1837201 5860190 168.73
1572385 5204836 168.74
1569944.66 5179348.25 168.75
1406880.57 4914386.27 168.77
1858234.03 5840327.1 168.79
1883965 5518725 168.79
1569143.92 5188948.08 168.8
1798545 5824338 168.8
1932398.11 5619923.72 168.82
1753728.2 5924748 168.83
1768439.02 5467775.38 168.84
1897377.95 5814497.12 168.84
1748155.33 5925681.56 168.85
1878562 5817906 168.85
1571465.31 5196815.45 168.86
1817520.53 5526386.51 168.86
1407231.64 4913866.96 168.87
1572163 5204429 168.87
1863850.73 5849830.64 168.87
1882143.85 5782351.93 168.87
1570262.68 5180591.35 168.88
1572728 5204948 168.88
1874333.39 5822579.55 168.88
1569944.61 5179359.35 168.9
1862124.05 5851484.09 168.91
1874546 5817082.19 168.91
1769358.1 5913247.2 168.92
1773016.34 5900370.63 168.92
1573119 5204754 168.93
1934479.73 5615658.87 168.93
2036972.57 5710333.38 168.93
1565847.22 5173137.16 168.94
1571017.22 5175730.6 168.94
1936793.83 5608324.87 168.94
1877580 5822072.2 168.95
1889818.66 5820514.48 168.95
1764360.04 5913004.67 168.96
1766744 5906031 168.96
1758990.88 5907034.58 168.97
1876834.3 5820488.06 169
1895568.91 5817217.24 169
1568400.54 5188902.14 169.02
1566619.47 5177412.18 169.03
1572610 5204818 169.04
1799784.7 5823560.63 169.05
1873548.9 5823266.2 169.05
1240760.1 4847726.13 169.07
1950332.24 5789709.86 169.07
1857569.31 5839351.76 169.08
1878236.09 5823272.24 169.08
1895408.9 5817654.96 169.08
1569528 5183337 169.1
1572712 5204873 169.11
1889700.9 5819607.41 169.11
1887260.17 5773863.43 169.15
1570182.09 5177233.14 169.18
1745067.08 5916728.17 169.18
1983458.23 5670450.3 169.19
1568865.99 5183400.29 169.2
1878229 5826152 169.2
1759516.28 5908320.85 169.21
1572118 5204307 169.24
1804259 5818169 169.24
1877529 5821842 169.25
1728034 5941556.8 169.26
1799587 5823560 169.26
1883484 5776463 169.27
1967777.29 5783734.74 169.27
1573169.61 5203391.34 169.28
1746849 5971186 169.28
1747559.71 5948441.74 169.28
1866005.29 5825032.01 169.28
1885952.26 5823540.54 169.29
1770696.81 5906955.67 169.3
1881247.87 5826396.68 169.3
1404687.25 4914078.73 169.31
1956350.81 5789267.39 169.31
1571402.22 5190639.51 169.32
1888196 5773414 169.32
1700021.17 5678480.39 169.34
1567902.34 5178982.47 169.39
1764288 5907228 169.39
1570858.72 5175444.64 169.4
1765096.04 5910526.33 169.4
1766881.18 5913150.01 169.4
1753835.83 5967953.85 169.41
1882848.8 5775778.81 169.42
1866238.68 5828219.59 169.43
1776042.43 5580846.79 169.44
1718009.26 6051360.65 169.45
1882355.35 5819242.73 169.45
1570213.96 5189942.52 169.47
1569218.9 5184483.5 169.48
1767876.88 5902900.61 169.48
1859027 5847093 169.48
1570838 5175847 169.49
1803598.75 5819142.63 169.5
1883467.2 5776794.5 169.52
1791495 5814687 169.53
1746957.32 5920310.55 169.54
1798077.78 5814134.69 169.54
1890565.78 5820804.96 169.54
2035007 5709102 169.54
1799425 5823325 169.55
1895768.8 5816731.38 169.56
1788201.94 5759936.52 169.57
1405477 4914540 169.58
1569843.87 5183284.52 169.58
1758329 5907255 169.59
1752439 5918849 169.6
1752461 5918818 169.6
1884148.37 5773158.18 169.6
1881753.12 5781403.96 169.61
1572094.95 5183334.98 169.63
1874373 5821308 169.66
1980591.71 5677815.26 169.67
1747680.94 5921927.4 169.68
1753190.75 5933845.03 169.68
1874966.8 5820848.7 169.7
1893333.66 5813782.56 169.7
1778441.45 5582297.99 169.72
1763657.47 5907740.91 169.74
1835796 5863051 169.75
1766797.06 5913030.08 169.76
1857594.04 5838499.39 169.77
1572557 5204353 169.78
1932414.59 5619939.69 169.78
1750776.29 5913484.13 169.79
1768552.91 5468145.82 169.8
1879517.27 5824426.64 169.8
1745533.53 5918278.88 169.81
1386840.8 4917367.67 169.82
1877608.81 5822022.94 169.82
1893683.04 5815566.62 169.82
1799541.86 5814700.26 169.83
1706320.01 5682782.27 169.84
1572201 5205131 169.85
1766247.06 5912956.07 169.85
1887565.29 5773451.54 169.85
1790276.03 5754745.14 169.86
2036621 5708547 169.86
1758254.64 5927372.18 169.87
1570376 5189748 169.9
1570728.57 5181207.15 169.9
1857563.71 5839325.39 169.9
1872403.34 5816492.06 169.9
1566196.3 5175021.6 169.91
1569951.75 5184390.53 169.91
1569974 5176219 169.91
1859557.46 5856202.26 169.91
1859571.94 5856203.5 169.91
1573538.31 5176722.49 169.92
1762394.8 5906444.2 169.92
1880451 5773296 169.93
1887678.85 5773436.41 169.93
1743992.99 5926983.69 169.94
1751562.14 5950424.94 169.94
1761780.04 5907632.71 169.94
1570270.66 5178417.67 169.95
1891276.97 5814821.81 169.95
1966959.28 5782571.5 169.96
1570414.96 5178371.89 169.97
1701168.87 5678913 169.97
1925225 5607136 169.97
1821635 5828978 169.98
1877246 5821825 169.99
1570703.17 5179174.5 170
1572761 5200521 170.02
1572764.31 5200495.02 170.02
1744672 5718921 170.02
1569108.7 5189234.56 170.03
1571122.66 5187306.06 170.04
1571130.19 5187303.87 170.04
1572374.81 5204672.96 170.04
1882664.74 5777403.32 170.05
1884137.18 5785196.26 170.07
1804149.42 5815255.64 170.09
1745610.11 5918819.19 170.1
1763239 5908733 170.1
1789691.09 5829992.47 170.12
1766993 5917701 170.13
1770775.29 5907044.37 170.13
1804250.15 5815240.3 170.13
1765284 5907413 170.14
1887724.68 5822105.43 170.14
1748553.8 5970614.97 170.15
1772193.41 5895160 170.15
1560716.44 5161631.29 170.16
1565692 5173050 170.16
1570450.21 5188671.95 170.16
1823044.42 5537232.49 170.16
1857305.26 5840629.9 170.16
1240828.33 4847283.66 170.17
1763315.1 5907630.2 170.17
1762361 5906571.63 170.18
1887559.27 5773529.55 170.18
1569512.8 5183358.59 170.19
1884274.07 5824975.63 170.2
1701111.23 5679015.3 170.21
1881402 5779813 170.22
2036632 5708635 170.22
1745272.8 5919776.26 170.25
1746336.1 5968879.5 170.26
1880839.54 5780114.74 170.26
1881415 5779810 170.27
1572953 5204740 170.28
2059712.46 5753255.44 170.28
1564413.02 5173879.06 170.3
1859965.45 5856528.39 170.31
1753903.62 5931752.06 170.35
1745038.47 5916741.73 170.36
2036922.56 5710306.39 170.36
1569510.75 5176045.63 170.37
1762541.11 5907348.79 170.37
1572054.68 5196590.54 170.38
1857293 5841408 170.38
1574960.38 5184707.98 170.39
2039994.02 5707258.14 170.39
1861474.68 5853796.22 170.4
2059709.69 5753247.19 170.4
1876158.38 5825230.72 170.42
1747342 5926724 170.43
1979597.58 5782619.1 170.43
1574131.27 5182348.13 170.44
1748975.23 5427903.79 170.45
1876684.33 5822451.29 170.45
1572233 5204985 170.46
1572865.57 5203298.53 170.46
1747374.66 5926556.83 170.46
1818657 5804700 170.5
1825042.05 5887703.47 170.54
1873878.24 5816717.19 170.54
1753801.92 5931738.37 170.56
1933338.07 5609958.31 170.56
1572494 5204440 170.57
1570388 5186646 170.6
1876256 5818147 170.6
1882418.86 5773387.02 170.61
1565881.01 5178407 170.62
1884419.3 5824563.03 170.62
1573008.12 5185097.72 170.63
1745338.23 5920187.09 170.63
1857979 5842992 170.63
1879912.12 5820784.82 170.65
1802426.89 5811240.65 170.66
1859336 5839162 170.67
1407884.1 4917952.15 170.68
1797462 5814421 170.68
1797462.9 5822864.3 170.68
1891132.45 5814681.68 170.69
1880193.67 5773968.71 170.7
1768090.37 5906940.96 170.71
1576841.15 5182472.44 170.72
1742155.71 5918550.74 170.72
1867991.91 5829659.61 170.72
1884007.43 5775930.94 170.72
1564960.79 5173690.81 170.73
1876459.23 5821050.1 170.73
1889599.57 5775559.98 170.74
1709170.48 5618961.74 170.75
1799839.2 5813392.36 170.75
