File Key,,Start Depth,End Depth,Depth,Measured Vs,Qc,Fs,u,Ic,Subset_Region,Subset_Geology,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,A07-H,A07-P,R09,Mc15,Mc18
SDMT,123208,8,8.5,8.25,124,0.530452248,0.003438626,0.277796998,2.934239578,8,1,95.24678687,115.9526101,107.291565,90.42658103,217.2525774,0.263810286,0.067099992,0.14473153,0.315743303,-0.560779062
SDMT,123208,8.5,9,8.75,134,0.583046466,0.003337814,0.306570242,2.875561854,8,1,97.76316641,119.0160287,106.4740796,92.9501659,219.8181052,0.315291915,0.118581621,0.229938228,0.365776301,-0.49496061
SDMT,123208,9,9.5,9.25,116,0.516836206,0.005074156,0.375913969,3.011497977,8,1,96.21721307,117.1339985,103.3329825,96.05676084,235.2000889,0.186981919,-0.009728375,0.115633577,0.188650916,-0.706846403
SDMT,123208,9.5,10,9.75,124,0.543679989,0.007210126,0.399240146,3.047561004,8,1,99.82296652,121.5236114,106.6551242,101.0933697,249.5900307,0.216883283,0.020172989,0.150681075,0.204237023,-0.699538129
SDMT,123208,10,10.5,10.25,118,0.586991504,0.009185711,0.415028349,3.049368445,8,1,103.8453294,126.420401,110.19139,105.752484,261.0040722,0.12778205,-0.068928245,0.068465861,0.109583317,-0.793851385
SDMT,123208,10.5,11,10.75,152,0.609139286,0.005004247,0.384305005,2.915128588,8,1,102.3882946,124.6466195,101.9201934,102.4402035,244.1826871,0.395108125,0.198397831,0.399690431,0.394601273,-0.474036142
SDMT,123208,11,11.5,11.25,148,0.825368292,0.014394115,0.41191712,2.943448344,8,1,118.416412,144.1591102,126.1195405,118.3171094,284.0153591,0.223004946,0.026294652,0.159982082,0.223843886,-0.651816044
SDMT,123208,11.5,12,11.75,202,1.099618576,0.018572042,0.588964355,2.827012391,8,1,128.2695427,156.1542259,135.4634584,127.4766528,297.4640169,0.454133845,0.257423551,0.399565773,0.460334465,-0.387025569
SDMT,123208,12,12.5,12.25,228,2.071672968,0.024667836,1.007170119,2.511248535,8,1,149.2518709,181.6979298,152.7955671,144.6471248,313.3853137,0.423710341,0.227000047,0.400244764,0.455048475,-0.318087839
SDMT,123208,12.5,13,12.75,312,3.865906106,0.041494707,1.601226816,2.259803749,8,1,175.339394,213.4566536,177.5431211,167.072422,340.2869468,0.576279698,0.379569403,0.563789673,0.624575805,-0.086786035
SDMT,123208,13,13.5,13.25,328,6.777084347,0.079506796,3.055136209,2.085322971,8,1,203.8499002,248.1650959,207.4833611,193.2409877,375.4854966,0.475629669,0.278919374,0.457962459,0.529075557,-0.135206238
SDMT,123208,13.5,14,13.75,318,4.78754133,0.083360992,1.99357522,2.302314372,8,1,195.9165119,238.507058,201.5721035,186.4436545,380.3840971,0.484362774,0.28765248,0.455904232,0.53392231,-0.179130141
SDMT,123208,14,14.5,14.25,248,4.671080702,0.087935113,1.571439547,2.33990648,8,1,199.1216637,242.4089819,203.5370649,188.4729299,386.4443285,0.219512733,0.022802439,0.197580621,0.274474358,-0.443559071
SDMT,123208,14.5,15,14.75,238,2.965945472,0.080741024,0.658575811,2.594407404,8,1,185.3468868,225.6396883,190.2523465,176.9842673,384.238271,0.250041541,0.053331246,0.223919343,0.29620983,-0.478992184
SDMT,123208,15,15.5,15.25,277,2.651329548,0.058744228,0.939759588,2.576664655,8,1,175.0634602,213.1207342,172.4021519,171.1926533,371.4917203,0.458868968,0.262158674,0.474187666,0.481227956,-0.293509071
SDMT,123208,15.5,16,15.75,241,2.723754453,0.06464819,1.022568154,2.58509181,8,1,177.8386927,216.4992781,173.633803,174.7915498,379.3061726,0.303920015,0.10720972,0.327848432,0.321202814,-0.453546789
SDMT,123208,16,16.5,16.25,252,2.724050762,0.056967862,1.123762781,2.552080392,8,1,175.9412646,214.1893656,167.4995294,174.4794359,376.0851358,0.359278872,0.162568578,0.408448546,0.367622199,-0.400386455
SDMT,123208,16.5,17,16.75,235,2.35752854,0.049353346,1.134824961,2.602736133,8,1,168.8204887,205.5205949,156.6832084,170.2928594,371.5806983,0.330749561,0.134039267,0.405359528,0.322065857,-0.458180549
SDMT,123208,17,17.5,17.25,235,2.074117563,0.044886903,0.937588589,2.656138311,8,1,164.5151832,200.2793535,149.5810354,167.2325807,369.4196202,0.356582649,0.159872355,0.451747225,0.340199972,-0.452347666
SDMT,123208,17.5,18,17.75,202,1.933721813,0.040718569,0.903589956,2.673971588,8,1,161.329177,196.4007372,143.347807,165.5298997,367.2262611,0.224820842,0.028110548,0.342993803,0.199115856,-0.597710476
SDMT,123208,18,18.5,18.25,230,1.605457205,0.020291771,0.951471689,2.624197715,8,1,146.254672,178.0491659,120.9736743,153.2825533,337.3406115,0.452729878,0.256019584,0.642506355,0.405796337,-0.383013828
SDMT,123208,18.5,19,18.75,202,1.924428825,0.02242879,1.070839627,2.536347049,8,1,153.2451751,186.5593436,127.2281433,159.8455478,344.5686807,0.276228607,0.079518313,0.462285819,0.234059675,-0.534025737
SDMT,123208,19,19.5,19.25,199,1.781213593,0.017077069,0.997007894,2.524173198,8,1,148.4490604,180.7205953,119.519535,155.6742747,334.6028094,0.293062953,0.096352659,0.509824994,0.245538983,-0.51963936
SDMT,123208,19.5,20,19.75,213,2.364133237,0.025781238,0.901013357,2.44446596,8,1,164.0379117,199.6983273,136.6448823,168.9927531,356.0527248,0.261194596,0.064484301,0.443906705,0.231436333,-0.513786658
SDMT,123208,20,20.5,20.25,232,3.064184108,0.036026053,0.654074274,2.365210591,8,1,178.4548899,217.2494312,151.5357481,181.6225643,374.9618845,0.26240152,0.065691226,0.425915813,0.24480666,-0.480087008
SDMT,123208,20.5,21,20.75,235,2.55409836,0.026746451,0.963655375,2.406097109,8,1,167.3587383,203.7410727,137.0328535,173.7773002,362.4664989,0.339445872,0.142735578,0.53936481,0.301810919,-0.433346539
SDMT,123208,21,21.5,21.25,216,2.245686871,0.038130297,1.099646579,2.570348543,8,1,168.2710997,204.8517736,137.4636419,176.8494462,381.4981373,0.24970204,0.052991746,0.451918948,0.199979624,-0.56882756
SDMT,123208,21.5,22,21.75,199,2.129871986,0.015516881,1.267231833,2.399669211,8,1,154.0078525,187.4878205,118.2461617,163.943042,341.2859357,0.256301233,0.059590939,0.520536257,0.193785762,-0.539415822
SDMT,123208,22,22.5,22.25,256,3.193420109,0.047092489,0.834265899,2.412785192,8,1,186.5186678,227.0662043,154.9548077,191.7726247,397.7386116,0.316646115,0.119935821,0.502043933,0.288867021,-0.44061759
SDMT,123208,22.5,23,22.75,206,9.013411259,0.192933321,0.042573091,2.164339269,8,1,261.9740198,318.9248937,243.2018633,251.8813351,484.1664068,-0.240369169,-0.437079463,-0.166015643,-0.201081915,-0.854552495
SDMT,123208,23,23.5,23.25,204,9.841875401,0.198842993,0.029797689,2.121322306,8,1,267.169268,325.2495437,247.4586551,257.2815876,489.0694026,-0.269762426,-0.466472721,-0.193123524,-0.232051163,-0.874384413
SDMT,123208,23.5,24,23.75,206,7.130883758,0.25363789,0.063274187,2.395878863,8,1,263.6442965,320.958274,241.9397202,252.1167209,506.3087659,-0.246724664,-0.443434958,-0.160812436,-0.20201599,-0.899270524
SDMT,92539,0,1,0.5,156,1.502038114,0.017172947,0.00126313,2.629525014,7,1,93.395465,113.698827,236.6875495,51.73125404,125.4237991,0.513013218,0.316302923,-0.416884908,1.103793882,0.218157612
SDMT,92539,1,1.5,1.25,218,1.800259765,0.013985877,0,2.471284135,7,1,109.1024246,132.820343,182.3440771,71.58234448,162.9922213,0.692207947,0.495497652,0.178599627,1.113646605,0.290792585
SDMT,92539,1.5,2,1.75,182,1.853175188,0.012445172,0.00186726,2.424093345,7,1,113.1045352,137.6924777,174.1292205,78.2410949,174.9869451,0.475694206,0.278983911,0.044209017,0.844211667,0.039295315
SDMT,92539,2,2.5,2.25,152,3.804996173,0.007880803,0,1.981651984,7,1,129.0549082,157.110323,162.1446996,89.63177065,176.7193717,0.163642562,-0.033067732,-0.064608623,0.528170681,-0.150682483
SDMT,92539,2.5,3,2.75,135,0.952238721,0.009989441,0.012825064,2.76709735,7,1,103.5244227,126.029732,157.6701241,79.19307093,189.8202414,0.265467225,0.068756931,-0.15523025,0.533385972,-0.340802748
SDMT,92539,3,3.5,3.25,131,3.727275006,0.017157848,0.023566626,2.105974387,7,1,141.5716629,172.3481114,175.9765424,105.6192527,214.6180921,-0.077608717,-0.274319012,-0.295153381,0.215356651,-0.49366281
SDMT,92539,3.5,4,3.75,121,4.372348223,0.025951044,0.024241992,2.08211433,7,1,151.9128676,184.937404,185.1654531,116.3983653,235.1200769,-0.227516571,-0.424226865,-0.425459221,0.038772054,-0.664305804
SDMT,92539,4,4.5,4.25,150,4.1219386,0.025169283,0.025350389,2.109641752,7,1,152.5486977,185.7114581,182.4216254,119.2030196,241.626068,-0.01684858,-0.213558875,-0.195685337,0.229807208,-0.476756063
SDMT,92539,4.5,5,4.75,135,1.962002888,0.017532964,0,2.462751979,7,1,132.795053,161.6635428,164.6171449,107.2189849,235.8195045,0.016467794,-0.180242501,-0.198347665,0.230401448,-0.557791923
SDMT,92539,5,5.5,5.25,120,5.087554184,0.035324429,0.003103022,2.058511053,7,1,166.4770098,202.6676641,191.976259,134.0306311,266.8065628,-0.327365478,-0.524075772,-0.469879971,-0.110576621,-0.799032169
SDMT,92539,5.5,6,5.75,146,3.277035247,0.021888834,0.02775524,2.191799373,7,1,149.6392243,182.1694904,171.2759753,124.0038712,255.7199674,-0.024620604,-0.221330898,-0.159669525,0.163293837,-0.560476347
SDMT,92539,6,6.5,6.25,175,0.810269978,0.006011299,0.055046359,2.768779674,7,1,106.6698214,129.858913,117.9417836,93.22606734,218.5133005,0.495047692,0.298337397,0.394594831,0.629758599,-0.222060911
SDMT,92539,6.5,7,6.75,143,3.867091781,0.015858212,0.02245589,1.971695577,7,1,147.12415,179.1076609,159.7918539,129.2829247,255.6985202,-0.028432158,-0.225142452,-0.111027425,0.100841413,-0.581154465
SDMT,92539,7,7.5,7.25,178,8.748442108,0.022086846,0.030088958,1.649608753,7,1,175.3640662,213.4866893,183.3716642,152.464598,273.4709449,0.014919359,-0.181790935,-0.029731495,0.154851125,-0.429411832
SDMT,92539,7.5,8,7.75,147,9.850410889,0.030696734,0.034228073,1.64347606,7,1,184.6801153,224.8279665,193.8572228,162.3711476,290.5411149,-0.228192635,-0.42490293,-0.276689336,-0.099452163,-0.681312511
SDMT,92539,8,8.5,8.25,211,6.985792178,0.021654596,0.030269328,1.764212322,7,1,173.3110395,210.9873524,178.9630216,152.7535388,281.3678798,0.196770237,5.99E-05,0.164678932,0.323032368,-0.28780486
SDMT,92539,8.5,9,8.75,145,9.803510397,0.02433436,0.017482494,1.600167179,7,1,182.6442125,222.3494761,187.4116954,164.6246497,290.6816911,-0.230806324,-0.427516618,-0.256574034,-0.12693429,-0.695495081
SDMT,92539,9,9.5,9.25,157,6.946365459,0.021080838,0.052410867,1.758999029,7,1,174.8827072,212.900687,177.4526223,157.2122336,288.6121998,-0.107869699,-0.304579993,-0.122457851,-0.001350894,-0.608838112
SDMT,92539,9.5,10,9.75,146,4.434132056,0.025914157,0.034896867,2.02768886,7,1,167.3965264,203.7870756,170.1357416,152.1289663,299.4415789,-0.136758786,-0.33346908,-0.152989977,-0.041122002,-0.718312715
SDMT,92539,10,10.5,10.25,142,8.961847279,0.022298992,0.039096463,1.643720133,7,1,184.1996504,224.2430526,183.9379929,168.5931883,298.9419318,-0.260193168,-0.456903462,-0.258771648,-0.171661586,-0.744422289
SDMT,92539,10.5,11,10.75,155,3.453863145,0.036865503,0.117159924,2.254470892,7,1,168.3580905,204.9576754,170.0647146,155.2687013,320.7305183,-0.082668085,-0.279378379,-0.092753922,-0.001732056,-0.727176147
SDMT,92539,11,11.5,11.25,170,6.819493323,0.051878365,0,1.969606019,7,1,197.2705797,240.1554884,198.265327,178.4154529,340.8868871,-0.14877785,-0.345488145,-0.153807732,-0.048316399,-0.695752276
SDMT,92539,11.5,12,11.75,165,8.894886551,0.039631044,0.013870244,1.754946061,7,1,198.3315006,241.4470442,196.4962095,183.4815589,333.456597,-0.183994402,-0.380704696,-0.174697667,-0.106168692,-0.703567239
SDMT,92539,12,12.5,12.25,213,6.955973742,0.062569248,0.086230271,1.979563737,7,1,201.4813136,245.2815992,201.2473987,186.0838949,356.9529214,0.055595525,-0.141114769,0.056757175,0.135094546,-0.516311735
SDMT,92539,12.5,13,12.75,235,9.64068687,0.040324666,0.024734844,1.700461083,7,1,201.0069838,244.7041542,198.1182189,190.158548,341.3920486,0.156245861,-0.040464433,0.170721596,0.211727327,-0.373446005
SDMT,92539,13,13.5,13.25,206,13.95794063,0.047241928,0.014320703,1.523204366,7,1,211.4118082,257.3708969,212.801595,205.404593,352.8646324,-0.02593176,-0.222642054,-0.032484084,0.00289451,-0.538208337
SDMT,92539,13.5,14,13.75,231,12.84476998,0.040117017,0.068938263,1.53852263,7,1,207.31561,252.3842209,205.7995822,202.2982841,348.4829945,0.108175392,-0.088534902,0.115514917,0.132674448,-0.411171722
SDMT,92539,14,14.5,14.25,259,15.09892655,0.025789586,0.098933968,1.368172997,7,1,199.4232506,242.7761312,201.6186515,201.5998892,332.4154939,0.261398608,0.064688314,0.250450012,0.250543075,-0.249557612
SDMT,92539,14.5,15,14.75,205,14.78081395,0.033438524,0.107651669,1.419635776,7,1,205.3898105,250.0397694,205.8364183,207.3410551,346.7901664,-0.001899709,-0.198610004,-0.004071788,-0.011355067,-0.52570991
SDMT,92539,15,15.5,15.25,169,9.668174878,0.020166775,0.112967079,1.580037088,7,1,192.2224133,234.0098944,182.0937444,188.7712592,326.4497945,-0.128754389,-0.325464683,-0.074622919,-0.110637298,-0.658377453
SDMT,92539,15.5,16,15.75,190,2.396773354,0.021068375,0.231497725,2.329376814,7,1,154.9943781,188.6888082,129.0155406,156.381155,327.603404,0.203635226,0.006924932,0.387091205,0.194727744,-0.54477967
SDMT,92539,16,16.5,16.25,161,7.683414832,0.029688953,0.097347274,1.776209946,7,1,196.6261432,239.370957,181.1175751,191.9444219,348.2505142,-0.19989981,-0.396610105,-0.117742042,-0.175801496,-0.771517724
SDMT,92539,16.5,17,16.75,209,13.10441379,0.048314621,0.114247918,1.564880207,7,1,217.4257445,264.6922107,210.4657286,217.6587452,375.3449138,-0.039523136,-0.23623343,-0.006988578,-0.040594195,-0.585511121
SDMT,92539,17,17.5,17.25,142,7.188786688,0.063397422,0.183443171,1.95478698,7,1,209.0633794,254.5119401,193.1832666,205.8596932,390.0067434,-0.386810399,-0.583520693,-0.307812249,-0.371367778,-1.010336972
SDMT,92539,17.5,18,17.75,196,10.51335909,0.030752511,0.028116595,1.602928963,7,1,205.2990583,249.9292884,191.7623041,206.402924,358.5821577,-0.046353078,-0.243063372,0.021858054,-0.051715541,-0.604043145
SDMT,92537,0,1,0.5,40,1.933830204,0.027849366,0.005037515,2.594298535,7,1,101.7966558,123.9263635,274.1827946,55.84479998,133.8098767,-0.934097799,-1.130808092,-1.924915563,-0.33369696,-1.207540508
SDMT,92537,1,1.5,1.25,114,2.286867657,0.004214097,0.000936834,2.175108849,7,1,106.7680083,129.9784449,153.7011884,67.06973576,139.7036374,0.065540114,-0.13117018,-0.298811934,0.530465538,-0.203324855
SDMT,92537,1.5,2,1.75,100,2.250306296,0.01665647,0.006515418,2.37999251,7,1,120.1288569,146.2438258,183.0963111,82.42976361,182.0058408,-0.183394788,-0.380105082,-0.604842119,0.193223605,-0.598868593
SDMT,92537,2,2.5,2.25,160,3.444563877,0.03420495,0.056429042,2.288244915,7,1,141.6608262,172.4566579,203.9529262,99.80500724,213.7183096,0.121738163,-0.074972131,-0.242715398,0.47195546,-0.289485022
SDMT,92537,2.5,3,2.75,151,5.30196273,0.022378979,0.007231612,1.934801116,7,1,147.5940309,179.6796898,183.3038624,108.4280105,213.5008044,0.022814367,-0.173895928,-0.193865389,0.331193382,-0.346360764
SDMT,92537,3,3.5,3.25,127,1.61029838,0.006272998,0.008578184,2.386256238,7,1,113.8982504,138.6587396,148.9032858,86.09684971,187.1374646,0.108881577,-0.087828717,-0.15910992,0.388714264,-0.387656365
SDMT,92537,3.5,4,3.75,180,3.07729175,0.012613502,0.012353416,2.124634353,7,1,134.6471382,163.9182552,164.0305747,104.2256852,213.5154898,0.290299285,0.093588991,0.092904009,0.546398253,-0.170752531
SDMT,92537,4,4.5,4.25,186,9.072696336,0.014676215,0.007349495,1.573044054,7,1,159.4680012,194.1349579,175.065265,127.6977845,226.5822586,0.153903391,-0.042806903,0.060587826,0.37608026,-0.197361378
SDMT,92537,4.5,5,4.75,165,9.729734253,0.018351951,0.020545925,1.563610812,7,1,165.2898284,201.2223998,180.2245438,135.5361409,240.050817,-0.001754995,-0.198465289,-0.088258065,0.196707147,-0.374905165
SDMT,92537,5,5.5,5.25,172,7.051493069,0.010878883,0.025652692,1.678094929,7,1,157.1600462,191.3252736,168.0489803,127.3988462,229.4836823,0.090229788,-0.106480506,0.02323899,0.30017179,-0.288337449
SDMT,92537,5.5,6,5.75,162,7.816637796,0.013440363,0.029894353,1.644375417,7,1,162.5081182,197.83597,172.2333512,134.9647876,241.5588288,-0.003131623,-0.199841918,-0.061253915,0.182582423,-0.399516706
SDMT,92537,6,6.5,6.25,161,6.879260614,0.008572083,0.034266104,1.675863422,7,1,158.8273772,193.355068,165.3982625,130.6449094,232.4808429,0.013586431,-0.183123864,-0.026951913,0.208921337,-0.367403461
SDMT,92537,6.5,7,6.75,162,10.57184273,0.021067445,0.039538613,1.538077397,7,1,175.7297798,213.9319059,185.3444979,152.9939253,267.2986576,-0.081351138,-0.278061432,-0.134619909,0.057198119,-0.500770266
SDMT,92537,7,7.5,7.25,174,11.19312559,0.022210146,0.044938118,1.513062033,7,1,178.6434441,217.4789754,187.6074843,158.0449626,274.1684318,-0.026336588,-0.223046882,-0.075296632,0.096175733,-0.454687333
SDMT,92537,7.5,8,7.75,172,11.40495297,0.02135446,0.050010317,1.496038932,7,1,179.598014,218.6410605,187.3233194,160.9132484,277.4534089,-0.043226621,-0.239936915,-0.085341628,0.066629087,-0.478158546
SDMT,92537,8,8.5,8.25,181,9.483876641,0.015008677,0.0544659,1.55213848,7,1,174.0047121,211.8318234,177.8052446,154.8445611,268.8809401,0.039414651,-0.157295643,0.017808211,0.156075249,-0.395771649
SDMT,92537,8.5,9,8.75,184,14.63634533,0.029275861,0.060212275,1.405232756,7,1,190.0379626,231.3505631,200.1305162,177.1015092,298.6368002,-0.032288098,-0.228998392,-0.084033977,0.038212691,-0.484292362
SDMT,92537,9,9.5,9.25,200,15.97558284,0.038251218,0.06561494,1.400728309,7,1,197.5072347,240.4435901,208.804167,186.2292395,313.7832229,0.012542151,-0.184168143,-0.043079446,0.071338981,-0.450385008
SDMT,92537,9.5,10,9.75,211,14.51210151,0.03547695,0.06939434,1.443559388,7,1,196.7167262,239.4812318,205.3295949,185.2177485,314.6702759,0.070093378,-0.126616916,0.027241665,0.130325982,-0.399667214
SDMT,92537,10,10.5,10.25,213,15.84524348,0.037837566,0.074119396,1.404621631,7,1,199.8881401,243.3420836,209.2977507,191.2230202,321.5668578,0.063534255,-0.133176039,0.017534283,0.107851774,-0.411913312
SDMT,92537,10.5,11,10.75,198,12.60249647,0.028610918,0.077355875,1.488893254,7,1,193.6859551,235.7915975,197.4654463,183.1877362,313.3204334,0.022028971,-0.174681323,0.002703417,0.077755523,-0.458959385
SDMT,92537,11,11.5,11.25,171,4.139459381,0.042925915,0.106624008,2.204619848,7,1,178.8968339,217.78745,179.1314478,163.4496169,331.3685129,-0.045145736,-0.241856031,-0.046456325,0.045158767,-0.661567532
SDMT,92537,11.5,12,11.75,163,7.823447337,0.060413475,0.012758472,1.924190906,7,1,205.0128005,249.5808006,205.3061758,186.5360159,351.9083735,-0.229322218,-0.426032512,-0.230752205,-0.134874134,-0.769620638
SDMT,92537,12,12.5,12.25,150,2.778667385,0.040148697,0.055708078,2.416963006,7,1,168.0613104,204.5963779,163.1430415,157.1551015,334.6665066,-0.113693562,-0.310403856,-0.083992077,-0.046597931,-0.802499239
SDMT,92537,12.5,13,12.75,143,4.501866448,0.049267065,0.099792752,2.171096701,7,1,185.3608254,225.656657,180.2891113,173.265729,348.4289858,-0.259459703,-0.456169997,-0.231717106,-0.191981792,-0.890589808
SDMT,92537,13,13.5,13.25,143,3.315207895,0.034136435,0.093690463,2.281554315,7,1,172.6767908,210.2152236,161.3415105,162.553881,334.6909772,-0.188576956,-0.38528725,-0.120678671,-0.128164892,-0.85036302
SDMT,92537,13.5,14,13.75,140,3.25233457,0.030462162,0.126305377,2.289414547,7,1,172.6553787,210.1891566,159.0972207,162.2436028,332.8307407,-0.209655155,-0.406365448,-0.127873044,-0.147456504,-0.865991652
SDMT,92537,14,14.5,14.25,139,3.830742598,0.044802518,0.134884096,2.252701773,7,1,181.7694604,221.2845604,168.0701778,173.229966,353.5533017,-0.26826525,-0.464975544,-0.189907684,-0.220146062,-0.933560324
SDMT,92537,14.5,15,14.75,168,6.151723769,0.066364984,0.057138419,2.082406026,7,1,205.97242,250.7490331,195.7481035,193.4517721,376.6600238,-0.203778297,-0.400488591,-0.152864667,-0.141064262,-0.807379008
SDMT,92537,15,15.5,15.25,155,1.823490128,0.026665495,0.303577792,2.567834631,7,1,150.9047134,183.7100858,126.6243145,151.9446289,334.3691886,0.026776516,-0.169933777,0.202200568,0.019908946,-0.768820621
SDMT,92537,15.5,16,15.75,188,6.431342881,0.044576916,0.128890982,1.971449846,7,1,200.8784385,244.5476643,185.2650478,191.8352125,363.775013,-0.066257979,-0.262968273,0.014654472,-0.020194772,-0.660093618
SDMT,92537,16,16.5,16.25,201,11.15815148,0.083233685,0.079050622,1.794132645,7,1,230.2950124,280.3591455,221.5715241,220.6319557,399.2936443,-0.136056242,-0.332766536,-0.097440537,-0.093191046,-0.686392189
SDMT,92537,16.5,17,16.75,233,12.06971029,0.061335288,0.130172009,1.668495921,7,1,223.1125605,271.6152911,214.018728,219.3985609,386.9352885,0.043362054,-0.153348241,0.084974928,0.060148465,-0.507219012
SDMT,92537,17,17.5,17.25,248,1.610752938,0.03088767,0.255427353,2.684486191,7,1,151.7941488,184.7928768,115.6982713,156.3526716,351.2914995,0.490903427,0.294193133,0.762443053,0.461314575,-0.348187616
SDMT,92537,17.5,18,17.75,177,3.244709805,0.038683974,0.258861515,2.294746329,7,1,175.8212775,214.0432943,145.7034388,177.6091701,366.2393929,0.006681722,-0.190028572,0.194576418,-0.00343573,-0.727137466
SDMT,92537,18,18.5,18.25,187,12.11407967,0.093775545,0.147760487,1.774945637,7,1,238.9013113,290.836379,226.4639508,232.8747427,417.8725339,-0.244941926,-0.441652221,-0.191477158,-0.219392107,-0.804067826
SDMT,92537,18.5,19,18.75,214,7.51799606,0.043459679,0.172005903,1.853670302,7,1,206.1261908,250.9362323,185.6002269,205.5078839,379.3675933,0.037487457,-0.159222837,0.142380972,0.040491617,-0.572529623
SDMT,92537,19,19.5,19.25,205,10.88072855,0.023927381,0.152005003,1.54070648,7,1,202.5613261,246.596397,187.577777,207.7845373,354.3604852,0.011967294,-0.184743001,0.088816409,-0.013491685,-0.547304736
SDMT,92537,19.5,20,19.75,225,11.24093348,0.031051537,0.154770859,1.56586342,7,1,208.9040111,254.3179266,193.1551221,214.8526414,369.0473086,0.074225533,-0.122484762,0.152606795,0.046147998,-0.494824441
SDMT,92537,20,20.5,20.25,253,11.65270625,0.035043897,0.158483944,1.568591186,7,1,212.8900389,259.1704821,196.8837408,219.6692192,377.3754731,0.172613706,-0.024096588,0.250776082,0.141266623,-0.399851153
SDMT,92537,20.5,21,20.75,244,10.15348764,0.020120476,0.165751011,1.553393088,7,1,200.3974868,243.9621578,181.5153241,207.0620499,352.9267746,0.196865397,0.000155103,0.295828145,0.164149719,-0.369092373
SDMT,92537,21,21.5,21.25,210,9.100799639,0.014742492,0.170156637,1.577802818,7,1,195.204123,237.639802,173.4601919,199.9491978,340.7143619,0.073061735,-0.12364856,0.191159399,0.049044207,-0.483936947
SDMT,92537,21.5,22,21.75,216,8.845496641,0.017060642,0.175810233,1.617480323,7,1,197.9955458,241.0380557,174.2087272,202.8674916,349.2204567,0.087033873,-0.109676421,0.215024246,0.062725393,-0.480424996
SDMT,92537,22,22.5,22.25,228,10.84111665,0.019437908,0.18127629,1.514469218,7,1,202.6884396,246.7511438,183.3639951,212.5110902,357.7798898,0.117675609,-0.079034685,0.217872407,0.070351453,-0.450572335
SDMT,92537,22.5,23,22.75,241,12.77308735,0.029199789,0.184250268,1.4821705,7,1,212.6672072,258.8992088,196.1424047,226.4588768,379.8042265,0.125068397,-0.071641897,0.205955983,0.062233564,-0.454858993
SDMT,92537,23,23.5,23.25,256,11.73928254,0.026635926,0.187268766,1.530647385,7,1,212.3564045,258.5208403,192.1630821,223.3692026,377.1280291,0.186911428,-0.009798866,0.286833047,0.136351425,-0.387407285
SDMT,92537,23.5,24,23.75,254,8.968421216,0.014320895,0.194790177,1.588845828,7,1,197.9740775,241.0119204,171.7015645,205.2989411,349.0815088,0.249198167,0.052487873,0.391576387,0.212867101,-0.317971177
SDMT,92537,24,24.5,24.25,251,6.379577984,0.003028333,0.201732184,1.669832641,7,1,181.4149107,220.8529348,149.0179838,172.8205939,286.0235638,0.324666207,0.127955913,0.521385944,0.373198912,-0.130621259
SDMT,92537,24.5,25,24.75,260,6.282232046,0.002850006,0.206770217,1.678885788,7,1,181.6482769,221.1370328,148.2198999,172.5481419,285.2124003,0.358609358,0.161899064,0.56198465,0.41000535,-0.092552536
SDMT,92537,25,25.5,25.25,248,5.718709102,0.001894093,0.211958873,1.734986869,7,1,180.743434,220.0354849,144.6068041,165.4701783,271.6415883,0.316350212,0.119639918,0.539410383,0.404637759,-0.091054761
SDMT,92537,25.5,26,25.75,254,5.55699882,0.001175437,0.218011309,1.804253168,7,1,185.6212622,225.9737105,147.2204208,159.255905,256.5206884,0.313625894,0.1169156,0.545403342,0.466821893,-0.009875051
SDMT,92537,26,26.5,26.25,258,6.941839925,0.003622687,0.223434432,1.642218772,7,1,186.5508986,227.1054417,152.9106039,181.5122128,298.8812944,0.324255468,0.127545174,0.523106123,0.351636645,-0.147086901
SDMT,92537,26.5,27,26.75,255,1.638799027,0.029780211,0.458662324,2.685026426,7,1,160.8335302,195.7973411,101.7499902,176.538644,390.7231802,0.460893689,0.264183395,0.918744817,0.367723747,-0.426735785
SDMT,92537,27,27.5,27.25,263,1.439244799,0.033838473,0.899823776,2.80669489,7,1,156.0717346,190.0003726,95.48476822,176.0193877,398.7489364,0.521838293,0.325127999,1.013187292,0.401559886,-0.416177955
SDMT,92537,27.5,28,27.75,282,1.477310307,0.022596788,1.010454675,2.696360888,7,1,151.5109907,184.4481626,89.37044921,171.7248353,380.1753638,0.621248903,0.424538608,1.149116989,0.49601367,-0.298725559
SDMT,92537,28,28.5,28.25,267,1.868881443,0.021974392,0.974395036,2.552677617,7,1,159.7192068,194.4407735,98.20649418,178.1091584,381.1754218,0.513831342,0.317121048,1.000176313,0.404852047,-0.356011035
SDMT,92537,28.5,29,28.75,287,12.66798944,0.230441127,0.433964739,2.02897987,7,1,289.9810813,353.0204468,249.9383953,286.5497361,527.0921937,-0.010333468,-0.207043762,0.138267747,0.001570096,-0.607893258
SDMT,92534,0,1.5,0.75,171,3.318718735,0.064207689,0,2.462064253,7,1,126.1404525,153.56229,274.1547191,71.97718283,165.0230738,0.304267568,0.107557274,-0.472029059,0.865314393,0.035578251
SDMT,92534,1.5,2,1.75,357,6.867857969,0.041879494,0.007030552,1.9122228,7,1,152.8925231,186.1300281,205.8157966,104.4956615,206.883386,0.848000571,0.651290276,0.550754204,1.228590228,0.5455805
