NZTM_X,NZTM_Y,Vs30,xcoord,ycoord
1887686.45,5773904.09,146.32,176.2823926,-38.13689396
1887684.67,5773912.6,151.06,176.2823689,-38.13681795
1887681.65,5773747.96,173.68,176.2824009,-38.13830032
1887679.07,5774019.86,127.43,176.2822618,-38.13585463
1887679.01,5773901.36,150.07,176.282309,-38.13692089
1887678.85,5773436.41,169.93,176.2824948,-38.1411045
1887673.1,5773618.42,175.87,176.2823558,-38.13946863
1887667.64,5773692.08,189.39,176.2822639,-38.13880759
1887665.21,5773821.97,212.43,176.2821838,-38.13763963
1887664.47,5773525.83,225.21,176.2822948,-38.14030449
1887663.32,5773649.55,214.68,176.2822318,-38.13919165
1887663.16,5773947.29,199.35,176.2821099,-38.13651267
1887663,5773894,120.8,176.2821295,-38.13699222
1887657.52,5773959.16,259.67,176.2820408,-38.13640766
1887656.48,5773858.01,246.76,176.2820698,-38.13731813
1887653.52,5773959.75,259.66,176.281995,-38.13640363
1887653.4,5773986.54,231.13,176.2819828,-38.13616262
1887652.48,5773953.23,202.09,176.2819858,-38.13646263
1887652.35,5773937.12,120.3,176.2819908,-38.13660762
1887651.96,5773926.02,123.35,176.2819908,-38.13670763
1887651.91,5822624.43,179.51,176.2625553,-37.69850507
1887645.68,5773957.02,192.02,176.2819068,-38.13643069
1887639.8,5773619.81,204.7,176.2819759,-38.13946674
1887636.99,5822187.18,113.67,176.2625589,-37.70244443
1887634.88,5822617.24,176.51,176.2623653,-37.69857511
1887630.82,5773958.78,162.42,176.2817368,-38.13641959
1887615.38,5773914,153.2,176.281579,-38.13682743
1887605.39,5773897.98,159.03,176.2814716,-38.13697476
1887601.53,5773483.6,178.4,176.2815948,-38.14070453
1887569.01,5773750.14,130.33,176.2811168,-38.1383166
1887565.29,5773451.54,169.85,176.2811949,-38.14100455
1887559.27,5773529.55,170.18,176.2810948,-38.14030454
1887558.09,5773496.25,153.23,176.2810948,-38.14060455
1887544.62,5773693.73,179,176.2808617,-38.13883194
1887538.82,5822275.43,151.82,176.2614123,-37.70168109
1887514.62,5822311.47,115.52,176.261124,-37.70136436
1887513.87,5773486.7,119.97,176.2805949,-38.14070456
1887509.5,5773763.74,185.71,176.2804333,-38.13821318
1887508.5,5773675.92,148.45,176.2804574,-38.1390037
1887503.95,5823015.27,224.47,176.2607254,-37.6950344
1887484.71,5773815.09,154.44,176.2801302,-38.13775904
1887483.29,5773575.52,184.87,176.2802106,-38.13991511
1887479,5823239,219.79,176.2603546,-37.69302893
1887465,5823232,221.83,176.2601988,-37.69309631
1887452.62,5773642.79,168.47,176.2798341,-38.13931959
1887419.1,5773744.26,153.2,176.2794113,-38.13841725
1887404.76,5773562.62,227.64,176.2793212,-38.14005619
1887369.76,5773653.37,167.5,176.2788858,-38.13925078
1887354.93,5822439.04,154.28,176.259265,-37.70026645
1887351.46,5773868.57,127.55,176.2785906,-38.13732026
1887348,5823872,236.89,176.2586216,-37.68737377
1887346,5823863,205.96,176.2586025,-37.68745538
1887345.38,5773708.7,163.07,176.2785858,-38.13876069
1887328.78,5773799.97,138.98,176.2783599,-38.13794473
1887282.27,5773649.5,215.17,176.2778906,-38.13931345
1887260.17,5773863.43,169.15,176.2775527,-38.13739556
1887254.7,5773728.97,209.49,176.2775445,-38.13860716
1887231.69,5773624.22,195.98,176.2773246,-38.13955701
1887199,5773612.14,245.89,176.276957,-38.13967611
1887198.6,5773787.48,195.16,176.2768818,-38.13809854
1887160.18,5822603.96,153,176.2569944,-37.69884339
1887141.97,5773723.58,202.19,176.2762624,-38.13869152
1887130.92,5772984.3,248.1,176.2764343,-38.14534702
1887129.91,5773622.25,192.19,176.2761658,-38.13960712
1887118.64,5772993.23,255.23,176.2762908,-38.14527057
1887101.43,5772559.07,260.07,176.2762696,-38.14918258
1887006.09,5823396.61,261.93,176.2549371,-37.69175874
1886997.4,5823408.17,267.96,176.2548342,-37.69165743
1886970.69,5772718.26,226.09,176.2747158,-38.14779179
1886969.53,5822765.92,146.54,176.2547715,-37.69744562
1886939.34,5772738.87,219.15,176.2743503,-38.14761631
1886922.62,5772719.76,215.19,176.2741675,-38.14779358
1886917,5772865,215.05,176.274045,-38.1464885
1886903.81,5772660.75,212,176.2739769,-38.14833052
1886835.58,5820485.57,151.33,176.2541526,-37.7180079
1886831,5822991,168.49,176.253114,-37.69546351
1886823,5822970,177.08,176.2530317,-37.69565499
1886818,5823010,182.52,176.2529593,-37.6952966
1886807,5823003,149.24,176.2528375,-37.69536303
1886788.99,5822938.82,189.53,176.2526588,-37.69594621
1886712.43,5768653.52,351.14,176.27341,-38.18444804
1886708.96,5768643.28,294.66,176.2733746,-38.18454128
1886696.98,5768635.26,154.61,176.2732413,-38.18461726
1886693.19,5768654.32,305.06,176.2731904,-38.18444696
1886685.94,5823046.67,208.77,176.2514493,-37.69500791
1886559.71,5823112.33,206.65,176.249994,-37.69445649
1886535.27,5768586.91,227.57,176.2714173,-38.18510374
1886505.33,5768618.49,243.47,176.2710632,-38.1848291
1886452,5823231,220.68,176.2487276,-37.69342225
1886279.82,5769022.49,293.25,176.2683298,-38.18126561
1886259.78,5806489.34,197.08,176.253151,-37.8441358
1886255.4,5768975.58,322.9,176.2680703,-38.18169546
1886250.6,5769024.34,242.15,176.267996,-38.18125824
1886237.98,5769003.69,280.17,176.2678605,-38.18144806
1886219.44,5769050.93,139.33,176.2676301,-38.18102888
1886196.41,5769005.48,155.29,176.2673859,-38.18144515
1886195.45,5823247.87,213.38,176.2458156,-37.69335053
1886115,5771220,175.4,176.2655677,-38.16154483
1886097.65,5768976.62,260,176.2662717,-38.18173619
1886083.62,5769031.26,269,176.2660897,-38.18124899
1886063,5771225,198.61,176.264973,-38.16151634
1886059.73,5768975.88,272.68,176.2658397,-38.18175488
1886038,5771259,232.61,176.2646745,-38.16121834
1886031,5771223,207.04,176.2646091,-38.16154448
1886014.05,5769039.77,227.98,176.2652933,-38.1811945
1886010,5771260,223.67,176.264355,-38.16121822
1886007,5771211,228.34,176.2643405,-38.16166007
1886000,5824685,212.78,176.2430385,-37.6804789
1885997.17,5823612.27,180.94,176.2434272,-37.69013318
1885971.14,5823566.38,172.38,176.2431504,-37.69055425
1885968.57,5823518.61,176.08,176.2431401,-37.69098493
1885952.26,5823540.54,169.29,176.2429468,-37.69079267
1885950,5771239,204.96,176.2636796,-38.1614262
1885939,5771218,236.92,176.2635627,-38.16161864
1885923,5771205,236.02,176.2633856,-38.16174069
1885908,5771188,198.77,176.2632214,-38.16189841
1885844.84,5823386.82,185.32,176.2417906,-37.69220946
1885834,5824397,174.91,176.2412718,-37.68312231
1885780,5786336,233.8,176.2557041,-38.02563508
1885768,5824284,207.63,176.2405688,-37.68415975
1885756.51,5823521.32,220.35,176.2407376,-37.69102663
1885734.98,5823307.88,138.97,176.2405775,-37.69295407
1885712.54,5823454.16,164.4,176.240266,-37.6916447
1885646.37,5824223.23,250.45,176.2392153,-37.68474449
1885640.74,5823485.63,200.56,176.2394406,-37.69138386
1885615.07,5823344.15,143.13,176.2392053,-37.69266503
1885615,5824034,224.21,176.2389342,-37.68645713
1885595.03,5823564.13,201.28,176.2388922,-37.69069168
1885579.14,5823461.04,192.88,176.2387526,-37.69162433
1885570.04,5823649,191.97,176.2385759,-37.68993572
1885569,5823956,210.27,176.2384439,-37.68717337
1885502.23,5823607.71,175.17,176.2378242,-37.6903284
1885484.05,5823690.42,194.39,176.237586,-37.68958975
1885476.29,5823414.33,141.29,176.2376062,-37.69207669
1885460,5774610,186.25,176.2567451,-38.1312489
1885452.25,5769202.29,250.4,176.2588238,-38.17991024
1885401.74,5823626.58,167.44,176.2366789,-37.69018986
1885396,5774630,159.71,176.256008,-38.13108917
1885380.92,5823599.97,154.99,176.2364535,-37.6904358
1885293,5771506,212.36,176.2560852,-38.15923177
1885292,5771474,181.44,176.2560866,-38.15952002
1885259,5774633,164.57,176.2544462,-38.13110547
1885254.08,5785495.25,154.99,176.2500561,-38.0333661
1885243.39,5771376.3,188.84,176.2555718,-38.16041451
1885235,5786350,220.69,176.2494989,-38.02568079
1885218,5774647,157.36,176.2539735,-38.13099245
1885217.85,5773788.76,219.76,176.2543151,-38.13871504
1885196.71,5773799.56,181.95,176.2540699,-38.13862454
1885196.31,5773790.73,200.6,176.2540689,-38.13870412
1885190,5774665,161.01,176.2536473,-38.13083932
1885187,5786326,233.8,176.2489624,-38.02591185
1885181.55,5825571.4,228.66,176.2334248,-37.67275691
1885172,5786532,205.98,176.2487099,-38.02406291
1885134.61,5825622.19,234.01,176.2328736,-37.67231443
1885126.55,5825264.44,234.76,176.2329221,-37.67553633
1885119.47,5825635.74,238.89,176.2326968,-37.6721972
1885090.97,5825308.82,234.34,176.2325019,-37.67514801
1885086,5774730,163.75,176.2524366,-38.13028729
1885077.9,5771873.48,174.18,176.2534868,-38.15599316
1885060.71,5825254.96,245.06,176.2321804,-37.6756421
1885054.1,5824110.88,190.34,176.2325527,-37.68593974
1885045.93,5825223.98,244,176.2320252,-37.67592548
1885037.86,5825660.7,262.02,176.2317632,-37.67199793
1885020.94,5825633.95,241.44,176.231582,-37.67224391
1885016.4,5823447.18,220.46,176.2323853,-37.69192409
1885001.4,5824256.8,232.12,176.231899,-37.68464298
1884994.92,5825420.04,245.91,176.231371,-37.67417697
1884992.17,5823226.53,171.25,176.2321972,-37.69391725
1884986,5773316,249.18,176.2518626,-38.14304223
1884981.02,5824272.5,239.79,176.231662,-37.68450802
1884965,5773311,246.17,176.2516253,-38.14309385
1884932.35,5823314.51,159.79,176.2314854,-37.6931441
1884896.14,5823841.68,206.2,176.2308693,-37.68841134
1884885.14,5825422.93,240.98,176.230127,-37.67418504
1884884.11,5825444.2,248.05,176.230107,-37.67399395
1884883.03,5823866.2,199.36,176.2307112,-37.68819476
1884878.7,5823884.38,196.43,176.2306551,-37.6880325
1884869.88,5823835.64,194.28,176.2305743,-37.68847385
1884865.7,5823857.83,185.63,176.2305183,-37.68827546
1884858.81,5823834.05,201.77,176.2304495,-37.6884916
1884848.71,5825446.48,234.84,176.2297053,-37.67398442
1884847,5823803,191,176.2303279,-37.68877468
1884843.37,5823849.64,189.68,176.2302686,-37.6883561
1884843,5823812,193.51,176.2302791,-37.68869494
1884836.47,5825450.23,250.49,176.2295653,-37.67395448
1884826.03,5823775.37,227.99,176.2301013,-37.68902984
1884816,5823824,194.31,176.2299687,-37.68859533
1884806.58,5773326.58,223.64,176.2498141,-38.14300366
1884804.52,5823882.12,243.68,176.229816,-37.68807587
1884803.89,5823892.16,250.7,176.2298049,-37.68798572
1884793.15,5823899.56,244.97,176.2296804,-37.68792246
1884791.19,5823758.68,262.39,176.2297132,-37.68919085
1884788.26,5772760.01,185.57,176.2498318,-38.14810752
1884787.08,5823531.77,233.99,176.2297554,-37.69123409
1884783.05,5768756.41,230.83,176.2513739,-38.18413399
1884782.13,5825867.87,227.6,176.228787,-37.67021297
1884780.53,5772775.06,194.79,176.2497377,-38.14797454
1884780.08,5825857.27,243.18,176.228768,-37.670309
1884776.41,5823880.16,241.62,176.2294984,-37.68810224
1884770.88,5823709.93,242.12,176.2295023,-37.68963586
1884757.6,5823858.83,241.79,176.2292937,-37.68830003
1884748.41,5823881.19,250.1,176.2291809,-37.68810166
1884744.82,5825078.91,241.39,176.2286726,-37.67732444
1884739.47,5823354.51,157.46,176.2292854,-37.69284404
1884736.78,5823864.6,243.18,176.2290557,-37.68825456
1884736.35,5825096.48,251.56,176.2285698,-37.67716896
1884733.78,5823573.62,191.39,176.2291354,-37.69087403
1884732.05,5825064.34,229.14,176.2285337,-37.67745952
1884729.8,5823336.77,133.61,176.2291829,-37.69300669
1884722.61,5825043.68,222.02,176.2284349,-37.67764837
1884722.6,5823860.12,232.39,176.2288969,-37.68829928
1884715.08,5823846.38,256.55,176.2288171,-37.68842526
1884712.91,5825961.04,228.92,176.227967,-37.669396
1884710.09,5825021.9,204.79,176.2283016,-37.67784826
1884709.93,5825038.18,204.67,176.2282935,-37.6777018
1884708.6,5823860.64,235.24,176.2287382,-37.68829895
1884700.56,5823780.73,216.53,176.2286783,-37.68902055
1884700.2,5768777.65,269.95,176.2504209,-38.18396905
1884699.7,5823761.54,206.36,176.2286761,-37.68919351
1884692.15,5825088.39,219.56,176.2280725,-37.67725547
1884688.07,5823784.8,173.3,176.2285353,-37.6889878
1884683.94,5823767.64,215.94,176.2284952,-37.68914351
1884679.7,5825077.09,231.37,176.227936,-37.67736103
1884679.52,5823757.85,209.24,176.228449,-37.68923298
1884678.86,5824901.09,245.01,176.2279952,-37.67894512
1884678.79,5823464.39,194.1,176.2285553,-37.69187406
1884673.76,5823787.46,187.1,176.2283722,-37.68896831
1884673.07,5824963.52,248.42,176.2279053,-37.6783851
1884670.14,5823765.21,181.04,176.2283399,-37.68916966
1884661.73,5825081.59,236.51,176.2277308,-37.6773261
1884648.68,5824896.58,210.87,176.2276552,-37.67899507
1884648.55,5825046.6,242.41,176.2275952,-37.67764507
1884644.93,5769045.09,212.63,176.2496838,-38.18158006
1884642.16,5824937.92,244.22,176.2275653,-37.67862507
1884632.34,5824858.25,260.24,176.2274852,-37.67934507
1884628.34,5824370.26,187.36,176.2276303,-37.68373776
1884626.53,5825074.03,246.44,176.2273352,-37.67740505
1884624.63,5825044.42,256.28,176.2273252,-37.67767211
1884600.47,5824932.69,247.76,176.2270953,-37.67868506
1884597.41,5825026.16,227.85,176.2270242,-37.67784487
1884595.16,5824425.86,208.41,176.2272329,-37.6832477
1884587.91,5825055.35,248.24,176.2269052,-37.67758513
1884577.79,5825017.92,258.6,176.2268052,-37.67792511
1884552.29,5825059.94,228.83,176.2265001,-37.67755487
1884550.44,5785258.86,192.31,176.2421449,-38.03571447
1884542.35,5824434.23,206.2,176.2266317,-37.68318876
1884541.9,5771779.27,222.19,176.2474164,-38.15701009
1884541,5771779,208.93,176.2474062,-38.15701281
1884540.88,5768704.78,288.77,176.2486338,-38.18467505
1884540.33,5824470.34,203.44,176.2265947,-37.68286443
1884534.96,5824438.9,182.4,176.2265462,-37.68314903
1884533.95,5824514.33,195.4,176.2265053,-37.68247054
1884533.2,5772991.1,175.97,176.2468333,-38.1461086
1884532.93,5769371.31,203.7,176.2482765,-38.17868006
1884532.7,5773037.1,198.98,176.2468092,-38.14569484
1884520.9,5773072.2,173.57,176.2466607,-38.14538272
1884514.89,5824528.52,195.84,176.226284,-37.68234876
1884509.2,5773038.4,189.46,176.2465409,-38.14569055
1884508.99,5824422.05,192.12,176.2262587,-37.68330872
1884494.55,5824542.63,193.22,176.2260482,-37.68222809
1884491.8,5772979.1,175.71,176.2463663,-38.14622963
1884480.97,5768929.82,200.8,176.2478608,-38.18266903
1884479.9,5773030.3,177.59,176.2462103,-38.14577267
1884478.36,5768960.25,194.21,176.2478189,-38.18239605
1884472,5518724,180.95,176.3536242,-40.4334986
1884467.95,5824370.69,174.8,176.225814,-37.68378363
1884466.24,5786016.86,260.03,176.240886,-38.02892013
1884465.69,5824493.43,201.36,176.2257406,-37.68267979
1884465.3,5773110.2,151.85,176.2460121,-38.14505832
1884464.53,5824508.19,190.83,176.2257217,-37.68254732
1884461.3,5773129.2,156.06,176.2459589,-38.14488862
1884460.4,5772984.9,153.22,176.2460062,-38.14618734
1884454.9,5773026.6,150.7,176.2459269,-38.14581385
1884449.3,5773076.6,171.76,176.2458432,-38.1453657
1884447.37,5824366.54,177.41,176.2255826,-37.68382736
1884440.7,5786179.11,238.5,176.2405311,-38.02746815
1884440.49,5769106.17,217.87,176.2473288,-38.18109499
1884439.72,5824416.32,189.32,176.2254766,-37.68338176
1884436.66,5824536.86,182.67,176.2253949,-37.68229796
1884434.9,5824805.34,216.41,176.2252703,-37.67988243
1884434.9,5824805.34,258.46,176.2252703,-37.67988243
1884429.4,5773562.43,135.45,176.2454225,-38.14100039
1884425.43,5768859.42,202.3,176.2472558,-38.18332003
1884425.04,5824404.86,190.43,176.2253148,-37.68348944
1884422.87,5825620.67,227.35,176.2248161,-37.67254894
1884422.73,5825847.26,219.5,176.2247262,-37.67050988
1884422.38,5824600.27,176.12,176.2252085,-37.68173175
1884420.6,5825859.78,221.63,176.2246972,-37.67039787
1884419.3,5824563.03,170.62,176.2251881,-37.68206783
1884415.49,5825619.37,166.09,176.2247331,-37.67256292
1884414.62,5824466.28,149.76,176.2251729,-37.68293994
1884411.2,5824373.89,154.77,176.2251702,-37.68377243
1884410.25,5824483.47,157.38,176.2251167,-37.68278661
1884405.04,5824437.5,191.09,176.2250756,-37.68320191
1884402.78,5824807.65,214.71,176.2249057,-37.6798716
1884402.78,5824807.65,226.2,176.2249057,-37.6798716
1884402.18,5773736.49,123.19,176.245043,-38.13944274
1884401.81,5824438.57,198.02,176.2250386,-37.68319328
1884401.67,5773722.07,124.14,176.2450429,-38.13957265
1884401,5773964,140.5,176.2449388,-38.13739593
1884397.13,5824399.54,197.44,176.2250009,-37.68354596
1884394,5773961,145.53,176.2448602,-38.13742513
1884389,5773964,147.94,176.2448021,-38.13739971
1884386.38,5824414.86,205.97,176.2248732,-37.68341143
1884384.56,5768944.54,196.73,176.2467558,-38.18256701
1884383,5773960,140.25,176.2447353,-38.13743759
1884382.35,5824518.2,174.31,176.2247872,-37.68248272
1884381.81,5824672.66,205.93,176.2247209,-37.68109288
1884376.14,5824478.07,190.61,176.2247326,-37.68284577
1884375.72,5772233.64,179.99,176.2453412,-38.152974
1884374.99,5824588.5,209.03,176.2246765,-37.68185236
1884374.67,5825827.1,208.25,176.22419,-37.67070619
1884373.12,5774079.71,82.72,176.244575,-38.13636353
1884365.47,5824772.24,250.11,176.224497,-37.68020182
1884365.47,5824772.24,254.95,176.224497,-37.68020182
1884365.07,5824447.59,190.21,176.2246191,-37.6831235
1884361.82,5824670.9,172.37,176.2244952,-37.68111492
1884348.36,5769138.74,206.8,176.2462655,-38.180831
1884344.72,5772131.43,188.74,176.2450287,-38.15390347
1884343.07,5772154.49,200.14,176.2450007,-38.15369649
1884342.22,5772160.19,190.31,176.2449888,-38.15364547
1884336.68,5772159.83,185.05,176.2449258,-38.15365046
1884333.06,5772131.72,187.05,176.2448958,-38.15390454
1884332.14,5825246.03,226.6,176.2239349,-37.67594847
1884330.64,5772145.26,198.73,176.2448628,-38.15378347
1884328.95,5786034.87,240.27,176.2393171,-38.02880115
1884322.37,5824505.94,208.37,176.2241128,-37.68261163
1884320.65,5824416.29,174.34,176.2241283,-37.68341893
1884319.21,5824561.33,206.98,176.2240555,-37.68211415
1884319.11,5824434.17,200.36,176.2241039,-37.68325851
1884312.49,5786084.57,248.43,176.2391101,-38.0283591
1884310.05,5824397.66,196.46,176.2240156,-37.68358987
1884297.31,5824515.88,200.28,176.2238252,-37.68252995
1884295.06,5824714.82,171.36,176.2237222,-37.68074037
1884293.2,5772592.32,205.74,176.2442577,-38.14977254
1884291.37,5769121.95,216.67,176.2456226,-38.18100005
1884286.28,5786129.6,273.27,176.2387941,-38.02796212
1884285.1,5824258.26,202.89,176.2237874,-37.68485207
1884280.12,5824865.86,181.61,176.2234941,-37.67938577
1884274.07,5824975.63,170.2,176.2233829,-37.67839981
1884271.07,5773790.04,120.73,176.2435279,-38.13900218
1884267.39,5773767.71,99.34,176.2434948,-38.13920427
1884266.12,5773778.98,126.8,176.2434759,-38.13910326
1884259.75,5785175.45,178.55,176.2388707,-38.03655628
1884254,5785264,164.03,176.2387702,-38.03576128
1884253.01,5824278.26,214.44,176.2234162,-37.68468204
1884250.94,5785261.05,148.32,176.2387365,-38.03578878
1884248.97,5824429.96,201.92,176.2233113,-37.68331813
1884248.83,5824194.21,209.35,176.2234017,-37.6854397
1884248.66,5785225.66,194.3,176.2387246,-38.03610795
1884247,5824429,183.94,176.2232894,-37.68332737
1884243.82,5785253.5,161.17,176.2386585,-38.03585895
1884243.57,5825198.54,228.44,176.2229506,-37.67640327
1884241.06,5824256.32,216.89,176.2232895,-37.68488318
1884236.92,5824999.83,181.34,176.2229528,-37.67819354
1884236.57,5825244.56,216.73,176.2228535,-37.6759913
1884234.38,5824175.04,202.3,176.2232455,-37.68561669
1884234.05,5825245.29,232.89,176.2228246,-37.67598551
1884228.78,5825153.13,204.68,176.2228009,-37.6768165
1884223,5518780,243.75,176.3506685,-40.43308003
1884223,5518780,246.53,176.3506685,-40.43308003
1884218.82,5824286.47,192.63,176.2230259,-37.68461875
1884217,5518788,208.39,176.3505943,-40.43301013
1884217,5518788,252.22,176.3505943,-40.43301013
