Filename,NZTM_X,NZTM_Y,NZGD_Depth,Depth,Vs30,NZGD_Rounddown_Depth,gid,tid
CPT_128834_measurement_num_0,1872547.14,5816575.08,30.0,29,239.14,30,15,8
CPT_128835_measurement_num_0,1872570.58,5816536.97,26.88,26,216.46,26,15,7
CPT_128836_measurement_num_0,1872520.19,5816507.08,25.88,25,221.66,25,15,8
CPT_128837_measurement_num_0,1872439.31,5816443.43,24.61,24,205.25,24,15,5
CPT_128838_measurement_num_0,1872488.79,5816544.46,29.35,29,197.16,29,15,8
CPT_128906_measurement_num_0,1571432.0,5181991.0,10.11,10,131.42,10,1,15
CPT_128923_measurement_num_0,1796501.0,5819321.0,20.0,19,236.62,20,1,15
CPT_128924_measurement_num_0,1796508.0,5819335.0,20.0,19,243.46,20,1,15
CPT_128925_measurement_num_0,1796516.0,5819305.0,20.03,19,233.85,20,1,15
CPT_128926_measurement_num_0,1796536.0,5819310.0,20.21,20,250.53,20,1,15
CPT_128952_measurement_num_0,1570360.2,5182167.29,10.06,10,155.38,10,10,15
