File Name,depth_input,vs_input,Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
SDMT_92536.csv,0.51,78,0.51,9.3607,0.0413,-0.0001,328.173432251421,135.408136939741,164.844688448381,203.464733429845,77.5379983225253,151.647829346413,1.7302260094062
SDMT_92536.csv,1.01,78,1.01,0.7688,0.0172,0.0411,524.83584630658,90.9730093939085,110.749750566497,200.346069417842,60.8310274650306,157.916234614504,3.02357833082313
SDMT_92536.csv,1.51,78,1.51,0.6881,0.0071,0.0043,320.30340125781,88.6362177908935,107.904960788914,164.495653060273,62.2084931345225,155.705204744802,2.90706794475047
SDMT_92536.csv,2.01,78,2.01,0.7535,0.0099,0.0235,325.388494951853,95.3284884189491,116.052072857851,167.952885131533,70.1526428981729,174.900620134716,2.91803675928231
SDMT_92536.csv,2.51,27,2.51,0.2796,0.0021,0.0129,175.63815655806,72.2931733223452,88.0090805663332,115.82870134628,56.8817135698384,150.130900758382,3.2158741932733
SDMT_92536.csv,3.01,208,3.01,0.2383,0.0061,0.0041,217.984963643728,75.0686921958553,91.3879731079978,121.29499349996,63.877446542743,180.351880609068,3.49527335021125
SDMT_92536.csv,3.51,130,3.51,0.4421,0.0055,0.0231,210.654060686128,87.6972848761562,106.761912023147,132.816518450855,72.2467406026895,185.843106895794,3.11552472399014
SDMT_92536.csv,4.01,103,4.01,6.3622,0.052,-0.008,292.987708151002,172.502413917123,210.002938681715,211.873277383246,132.629364844033,262.532098789083,2.0147420016688
SDMT_92536.csv,4.51,99,4.51,1.5338,0.0136,0.0032,217.110862885664,124.356128528606,151.390069513086,159.982774621472,99.8880025469265,224.802515819879,2.56542387543091
SDMT_92536.csv,5.01,41,5.01,4.4247,0.0175,-0.0395,183.090540987138,152.615187486359,185.792402157307,172.020685918171,122.335398333925,240.432508032265,1.99878483508494
SDMT_92536.csv,5.51,55,5.51,0.2845,0.0024,-0.0259,102.924360198809,81.3570705430108,99.043390226274,94.4935227503391,71.746934111158,186.405524822602,3.22635574105513
SDMT_92536.csv,6.01,57,6.01,0.3114,0.0024,-0.0051,97.5530357805102,83.5187841094522,101.67504152455,93.7966215856008,74.4629673512142,190.674675496799,3.17582169054695
SDMT_92536.csv,6.51,86,6.51,0.3767,0.006,0.0444,125.419980624012,91.2271688895958,111.059162126464,105.635214840045,84.4351464376534,219.491534966257,3.22456012298366
SDMT_92536.csv,7.01,93,7.01,0.3833,0.0052,0.0918,108.717625901883,90.8228478950783,110.566945263574,99.9303782432697,85.3857307376971,219.545750761621,3.18760387088157
SDMT_92536.csv,7.51,135,7.51,0.3152,0.0031,-0.0104,85.5146914123217,87.2156657747749,106.175593117117,88.6852455226185,81.0634643923105,208.575463625511,3.20938067163855
SDMT_92536.csv,8.01,153,8.01,0.3652,0.0038,0.0328,89.2698640450043,90.9737384511178,110.750638114404,92.1935765839402,85.734206313542,217.928172631205,3.15977402511624
SDMT_92536.csv,8.51,150,8.51,0.642,0.0064,0.151,116.038373619226,105.593825641658,128.549005128975,112.238610023842,98.7497995183602,237.799583669069,2.92810779018884
SDMT_92536.csv,9.01,166,9.01,1.011,0.0137,0.4203,145.29055690326,120.756490207892,147.007901122651,130.254773532377,114.094126662156,267.247689882098,2.8116317601472
SDMT_92536.csv,9.51,163,9.51,1.2494,0.0128,0.2883,141.307006006513,128.217482728123,156.090848538584,134.045686386166,118.734096110277,268.962859502665,2.67333066648574
SDMT_92536.csv,10.01,156,10.01,1.3532,0.0119,0.4934,127.983936972453,128.937567518938,156.967473501316,130.399870793484,121.094667978441,270.061552971703,2.6123848100206
SDMT_92536.csv,10.51,171,10.51,0.6997,0.0037,0.405,73.500612506101,104.162569181436,126.806605960009,94.7904375158794,101.309793703841,233.745799166654,2.78942349081896
SDMT_92536.csv,11.01,208,11.01,1.0149,0.004,0.5204,79.8538855268686,114.275485672057,139.117982557287,104.41256435708,108.975940376482,239.578189189473,2.59508644952311
SDMT_92536.csv,11.51,229,11.51,2.0028,0.0424,0.5161,205.726069275004,157.273957651418,191.463948445205,165.499437386513,148.014390446851,330.979801952396,2.66290658290352
SDMT_92536.csv,12.01,256,12.01,5.9086,0.0155,-0.0609,133.415626676266,174.609866561293,212.568533205052,167.153447442583,160.998596831765,295.894057354677,1.81468460757966
SDMT_92536.csv,12.51,319,12.51,8.5496,0.0213,-0.0607,142.735541911801,186.865755592845,227.488745939115,181.160248494404,176.323848721326,312.429189444586,1.65698562810538
SDMT_92536.csv,13.01,305,13.01,2.6679,0.0358,-0.0514,181.278362803944,169.387354447335,206.210692370669,167.175278927055,157.372055531158,334.680461790133,2.44817780064773
SDMT_92536.csv,13.51,365,13.51,19.6786,0.2012,-0.0555,351.47240287691,268.550405264053,326.930928147543,284.388258093828,244.723850135098,429.20300377019,1.70146668347452
SDMT_92536.csv,14.01,321,14.01,20.6666,0.1362,-0.0493,277.383596285596,253.095727366937,308.116537664098,264.467650543579,241.025540488252,411.893196473751,1.55329765014435
SDMT_92536.csv,14.51,368,14.51,22.754,0.2036,-0.0386,337.704746307325,273.740409292198,333.249193920936,288.986137607261,255.156264493311,438.172329736263,1.61603472999666
SDMT_92536.csv,15.01,296,15.01,11.2232,0.2534,-0.0375,397.195089138029,266.3229592915,324.219254789652,276.757671429081,236.910554514951,452.324168507553,2.11956800007008
SDMT_92536.csv,15.51,298,15.51,13.8623,0.1,-0.0366,234.930606985302,239.052201731318,291.020071672909,238.033224246475,228.156152771348,404.794051090732,1.7106901012681
SDMT_92536.csv,16.01,324,16.01,12.8128,0.1064,-0.0351,239.337583153754,240.729178623374,293.06160875889,237.54830602127,228.757589292748,411.121074711986,1.77595403094148
SDMT_92536.csv,16.51,337,16.51,13.1511,0.0595,-0.0326,181.823178158741,223.24138550968,271.772121490045,217.300518727675,220.682023291002,384.253020354813,1.60993783068045
SDMT_92536.csv,17.0,351,17.0,8.7072,0.0983,-0.0371,228.872987749071,229.963889563325,279.956039468395,219.092056323073,216.913379156538,413.141068804742,2.03911840923339
SDMT_92525.csv,0.51,106,0.51,1.6872,0.0296,-0.0012,783.697369563104,102.520145411418,124.807133544335,245.820720117346,58.9320474139125,143.391683946404,2.67842570321436
SDMT_92525.csv,1.01,142,1.01,4.9725,0.1845,0.0023,1011.5796949898,161.707235784487,196.860982694158,318.066677364088,96.9178192913417,217.965242294896,2.51933851544486
SDMT_92525.csv,1.51,163,1.51,3.2115,0.0567,0.005,491.213139367631,139.450872983404,169.76628015371,231.674314223154,92.2755727752293,206.327140537402,2.45076282429142
SDMT_92525.csv,2.01,178,2.01,4.4372,0.0399,-0.0011,323.802700921412,146.830415821304,178.750071434631,206.587431305216,101.664838230395,212.414148554035,2.16815313518311
SDMT_92525.csv,2.51,142,2.51,3.2697,0.0226,-0.0038,254.247093261051,136.939001971796,166.708350226534,183.541366643633,98.7204796261673,208.218187903138,2.22411838976508
SDMT_92525.csv,3.01,164,3.01,4.732,0.0388,-0.0015,279.534821806996,155.336122034901,189.104844216401,200.523239483988,114.53514869565,234.520350275434,2.12304906627067
SDMT_92525.csv,3.51,145,3.51,8.8783,0.0713,-0.0174,304.612689954203,182.795960324293,222.534212568704,225.381272382508,137.650922367708,265.119538685676,1.89223797751041
SDMT_92525.csv,4.01,194,4.01,8.2112,0.0383,0.0008,219.088879173753,171.404264464809,208.666061087594,198.848269481897,134.144234535401,252.777102498328,1.79159766862265
SDMT_92525.csv,4.51,175,4.51,5.3293,0.0684,-0.009,317.655685816828,176.239281390902,214.552168649793,218.579028220938,136.656112596601,279.898823484981,2.19175913117404
SDMT_92525.csv,5.01,198,5.01,8.7697,0.0559,0.0018,243.78498144757,185.18200684806,225.438964858508,212.213621451309,148.661220145761,281.034943039819,1.83881114776401
SDMT_92525.csv,5.51,222,5.51,6.1826,0.0566,-0.0137,257.316853399594,180.499734697701,219.738807458071,208.416127573438,145.301593383049,287.602007053404,2.05298608877417
SDMT_92525.csv,6.01,240,6.01,17.4502,0.0956,0.0026,263.709004934167,213.701753371633,260.15865627851,242.469795380389,180.52701041661,317.149364753337,1.55804313361762
SDMT_92525.csv,6.51,203,6.51,13.0401,0.1252,0.004,318.103072280606,220.692770898847,268.669460224684,251.869197695738,181.006824705994,334.454764488947,1.81131039739729
SDMT_92525.csv,7.01,285,7.01,10.0613,0.0795,-0.0423,255.058602878187,204.476801382183,248.928279943527,225.716249165848,171.411554664642,320.622341184809,1.84455588466935
SDMT_92525.csv,7.51,225,7.51,14.5954,0.1019,0.0024,266.979873321104,219.804971998993,267.588661563991,242.812916406034,188.17905662921,337.889348775591,1.68436304395365
SDMT_92525.csv,8.01,215,8.01,13.362,0.058,-0.0034,202.504288242708,203.532683386424,247.778918905212,218.158584627829,180.516821209014,318.974429976845,1.594391641861
SDMT_92525.csv,8.51,305,8.51,11.477,0.056,0.0023,199.910483736112,202.25370164045,246.221897649244,213.614889386423,179.082493973897,322.06171974432,1.67740908503362
SDMT_92525.csv,9.01,206,9.01,14.2309,0.0879,0.0059,236.998739518556,219.644004548102,267.392701188994,235.211786542625,194.826420928689,347.022473326593,1.65997160169464
SDMT_92525.csv,9.51,223,9.51,5.0966,0.0714,0.0083,232.485429575832,192.935571082385,234.878086535078,202.077623652674,167.670769503813,339.824017386542,2.23030874241824
SDMT_92525.csv,10.01,190,10.01,10.2513,0.15,-0.0098,312.532577803691,232.99975154533,283.651871446488,249.540243741227,200.035114373384,381.10197976351,2.01206766917808
SDMT_92525.csv,10.51,199,10.51,1.0278,0.0187,0.0085,118.926660517101,130.517338401886,158.890672837078,123.798006407629,122.490123277825,289.369514177796,2.86921852242933
SDMT_92525.csv,11.01,207,11.01,3.9291,0.0771,-0.0244,227.090283421739,190.362779125515,231.745991978888,193.840051656689,169.292771500044,355.505877372729,2.40971433565838
SDMT_92525.csv,11.51,213,11.51,11.3025,0.0983,-0.031,237.638021342761,226.085522392161,275.234548999152,231.63842939275,203.627221444136,373.97042768554,1.83072502673509
SDMT_92525.csv,12.01,191,12.01,8.3663,0.0995,-0.0368,238.554267831296,220.595761390841,268.551361693197,222.240471915392,197.512646947443,377.77036362536,2.01802577897127
SDMT_92525.csv,12.51,193,12.51,9.0877,0.0712,-0.0177,199.973131421591,214.464828657829,261.087617496487,212.046563614906,196.62039668297,365.662827723121,1.8777181151747
SDMT_92525.csv,13.01,187,13.01,0.9649,0.0297,-0.0123,116.176748157253,137.025877463782,166.814111695038,120.789130844597,133.841608980625,324.20179787502,3.01595735257301
SDMT_92525.csv,13.51,178,13.51,7.4471,0.1359,-0.0349,264.022543444134,229.277876926393,279.120893649522,227.415731676308,205.950750868511,404.93637736135,2.17892037394146
SDMT_92525.csv,14.01,187,14.01,1.4796,0.0264,-0.0182,112.762756563325,149.5201039823,182.024474413235,129.253661703757,143.886991794189,326.344413091139,2.73029842756061
SDMT_92525.csv,14.51,202,14.51,8.8123,0.0566,-0.0186,171.479529862279,211.737053645593,257.766847916374,201.728743506132,200.141883643539,368.401514941152,1.83890615153244
SDMT_92525.csv,15.01,245,15.01,8.6719,0.0736,-0.0193,188.870910561605,219.220656491916,266.87732094668,208.411565052621,206.011264415658,384.432620432378,1.91476672678054
SDMT_92525.csv,15.51,286,15.51,1.7534,0.0452,0.0057,132.337566022736,163.316349207384,198.819903382902,140.601774384878,158.60002710766,359.548313672842,2.75982003103004
SDMT_92525.csv,16.01,327,16.01,23.5823,0.1679,0.0046,272.525097965274,268.030405661948,326.297885153676,278.591963137624,259.400153109763,438.212226379676,1.53443713390988
SDMT_92525.csv,16.51,334,16.51,11.5507,0.0694,0.0058,178.236055617197,225.906872282727,275.017061909407,215.226515940471,219.381469509892,391.6424850194,1.72576223072043
SDMT_92525.csv,17.01,331,17.01,18.4625,0.1244,0.0061,230.514688635071,254.168990309452,309.423118637594,254.140987168733,248.410270053755,427.194001598256,1.59634940815281
SDMT_92525.csv,17.51,256,17.51,15.1036,0.0852,0.0044,191.744622875644,238.216783724675,290.003041056127,231.507866014258,235.757461392959,409.066102764278,1.61555308113245
SDMT_92525.csv,18.01,416,18.01,15.856,0.1135,0.0029,215.315494186506,250.289551055996,304.700323024691,243.174832526,245.043493500191,427.794916632538,1.66361294197477
SDMT_92525.csv,18.51,266,18.51,15.6776,0.1114,0.0014,211.066809669535,250.255096740454,304.658378640553,241.533263119086,246.132259034077,429.688492564556,1.66530800038564
SDMT_92525.csv,19.01,204,19.01,15.9142,0.0768,0.0005,178.845970243849,237.574971384849,289.221704294599,229.447060266721,240.944404832818,412.223168563144,1.55718338338507
SDMT_92525.csv,19.51,295,19.51,22.1705,0.209,-0.0141,282.85007334162,284.892368281129,346.825491820505,283.372586931488,276.613362441991,473.775501908132,1.64024460322162
SDMT_92525.csv,20.01,388,20.01,18.6797,0.0859,-0.0211,185.80078314692,244.472495864359,297.618690617481,239.664941685431,252.442929547605,424.231113954595,1.48853550666631
SDMT_92525.csv,20.51,352,20.51,18.1561,0.0329,-0.0606,134.178798858972,214.642736766863,261.304201281399,214.45411903114,233.760315979696,376.737890098831,1.30196623641832
SDMT_92525.csv,21.0,352,21.0,17.6751,0.0624,-0.044,161.931374003429,234.333126274487,285.275110247202,227.894156719512,247.615855185402,412.203198399548,1.44048451285479
SDMT_92524.csv,0.51,95,0.51,5.6086,0.2036,-0.0144,1495.34108455005,153.394760626219,186.741447718875,358.425965798003,82.2216012861739,185.89069177136,2.47597837608715
SDMT_92524.csv,1.01,123,1.01,6.6868,0.1341,0.004,669.608468509477,163.373824158616,198.889872888749,280.142163721671,98.4979503993667,209.56821763814,2.24107817032818
SDMT_92524.csv,1.51,159,1.51,2.8159,0.0155,-0.0006,253.507638077846,121.846602859413,148.334994785373,176.955686365688,81.3047326544578,174.145080872178,2.23716759312751
SDMT_92524.csv,2.01,156,2.01,6.1438,0.0288,-0.0006,240.169089770777,148.242297674963,180.468884126041,191.498898546112,103.698110110318,204.090982156323,1.9030122033309
SDMT_92524.csv,2.51,152,2.51,3.0486,0.0133,-0.0006,204.242489106133,129.907073754494,158.147741961993,167.663120798469,93.5227498497777,194.249658321642,2.16401690377944
SDMT_92524.csv,3.01,183,3.01,2.7733,0.0162,0.018,217.221465841246,132.783017421018,161.648890773414,170.837428685066,98.6371695935947,208.522156361132,2.25432026320867
SDMT_92524.csv,3.51,223,3.51,3.3744,0.0365,-0.0325,286.172207438174,149.816029342928,182.384731374,195.810432590948,113.277541320251,241.284366038772,2.31157048889629
SDMT_92524.csv,4.01,196,4.01,4.7436,0.0333,0.0004,237.323179041595,158.607207998462,193.087035824215,191.426688356521,122.522088368726,247.215804468982,2.08689269611321
SDMT_92524.csv,4.51,231,4.51,9.5789,0.0741,0.0028,285.455959265466,190.885347313214,232.382161946521,225.689631736292,149.686717569118,284.056363748593,1.85606009330367
SDMT_92524.csv,5.01,190,5.01,6.361,0.0538,0.005,258.049668481889,177.967970281751,216.656659473436,208.017490158945,141.493111373933,278.975769272483,2.02319943557274
SDMT_92524.csv,5.51,246,5.51,12.6755,0.0945,0.0025,287.142958001648,207.153395881736,252.186742812548,238.248096571925,168.130220265052,309.057428508972,1.74993369274043
SDMT_92524.csv,6.01,215,6.01,16.4146,0.0944,0.0046,265.23305749521,212.734708653039,258.981384447178,241.095495141646,178.756056633586,316.485677100678,1.59196129645361
SDMT_92524.csv,6.51,186,6.51,9.6308,0.1019,-0.0051,300.991812207355,208.314134756893,253.599816225783,237.005843736361,170.340993354287,324.890857916767,1.93855854640684
SDMT_92524.csv,7.01,208,7.01,5.5121,0.0741,-0.0127,271.804886928743,188.705165640544,229.728027736315,212.783543262988,156.268701674814,316.292233077813,2.19244153432593
SDMT_92524.csv,7.51,190,7.51,7.3346,0.0668,-0.0313,240.121778121231,195.198925227934,237.633474190528,212.41610752878,164.557006501334,318.21554050004,1.99143195089063
SDMT_92524.csv,8.01,206,8.01,9.9643,0.0623,-0.0329,217.987857345419,201.30381591341,245.065515025021,214.895420793258,174.079050328381,321.255620319958,1.78824177960689
SDMT_92524.csv,8.51,202,8.51,4.1424,0.0331,-0.0368,176.951214499399,170.881347784478,208.02946686806,176.715340308043,148.036311965256,298.522615719119,2.1662991059394
SDMT_92524.csv,9.01,164,9.01,6.3494,0.0129,-0.0319,124.017667717572,167.537853834938,203.959126407751,165.694790909755,147.912122076328,268.795511133508,1.74883198940693
SDMT_92524.csv,9.51,172,9.51,8.9171,0.0481,-0.0181,187.351952608181,197.296717514773,240.187308278854,202.544576415657,175.874247307765,324.152922175626,1.7932859839274
SDMT_92524.csv,10.01,169,10.01,4.6234,0.1078,-0.0121,284.621050504658,200.120299884129,243.624712902418,214.38387216965,173.540284537318,362.936570218215,2.40391758948367
SDMT_92524.csv,10.51,178,10.51,5.7443,0.05,0.0431,189.43833263857,190.968780111073,232.483732309132,191.7296646043,170.281721734379,333.050199213344,2.06680672388683
SDMT_92524.csv,11.01,166,11.01,0.8145,0.0162,0.0392,104.582926373574,123.406273181516,150.23372387315,113.020125790266,118.57489825076,286.886091032804,2.97577839371301
SDMT_92524.csv,11.51,198,11.51,0.8611,0.0097,0.0289,84.7614341196721,121.54282637552,147.965179935416,105.949529044982,115.970234082052,271.52607031992,2.83605718311215
SDMT_92524.csv,12.01,190,12.01,7.1639,0.0609,-0.0047,194.993107428355,204.057491378903,248.417815591708,201.543453179783,185.436637853478,354.00752254045,1.98217513377712
SDMT_92524.csv,12.51,180,12.51,1.3868,0.0247,0.102,122.202059014437,143.845033277435,175.115692685574,131.169950521824,137.372307765782,314.244265399223,2.75362096775843
SDMT_92524.csv,13.01,177,13.01,1.0551,0.0163,0.116,94.2902946884438,132.356417873105,161.129552193345,113.631444873567,128.989026278991,300.07421097381,2.82335869945823
SDMT_92524.csv,13.51,201,13.51,1.6213,0.0392,0.3303,138.28709967175,153.728354894863,187.147562480702,140.03808217069,149.143070766303,340.640072444531,2.77113367296523
SDMT_92524.csv,14.01,284,14.01,5.1043,0.0396,0.0252,152.723388306776,190.215235357609,231.566373478828,176.738325411632,177.860347563807,347.174409604227,2.08241059590123
SDMT_92524.csv,14.51,211,14.51,5.6008,0.0759,-0.0024,198.62683213937,207.50931667629,252.620037692875,196.867833795463,192.118612020286,381.443388819741,2.18913325934987
SDMT_92524.csv,15.01,284,15.01,2.238,0.0594,0.0239,165.172425222537,174.446700739356,212.36989655226,158.623050422432,166.515928063578,370.139362815505,2.68281329155678
SDMT_92524.csv,15.51,542,15.51,19.7812,0.1159,0.0049,233.19355614972,249.021775042023,303.156943529419,255.179654622986,243.101258582394,413.721086385634,1.53410970034802
SDMT_92524.csv,16.01,392,16.01,18.575,0.1261,0.0079,240.122992427465,252.893162266093,307.869936671766,255.937078228435,244.750572250565,421.457509941871,1.59650440620052
SDMT_92524.csv,16.51,440,16.51,12.0743,0.0682,0.006,179.947542594366,226.104896677777,275.25813508599,216.884684829442,220.467072361399,390.883656443981,1.6945679059314
SDMT_92524.csv,17.01,481,17.01,12.5824,0.0827,0.0024,193.012937512569,233.686852612649,284.48834231105,224.108091414028,227.233585739399,403.963301379008,1.71885328187666
SDMT_92524.csv,17.51,508,17.51,17.0894,0.0931,0.0017,202.749843032359,242.801975281461,295.585013386127,240.046102267837,241.761341321988,414.187308680484,1.5637157999967
SDMT_92524.csv,18.01,554,18.01,23.9237,0.1834,0.004,277.403153113531,276.480333816147,336.584754210962,282.736211742398,270.560293739144,456.719934378842,1.5526534166775
SDMT_92524.csv,18.51,503,18.51,13.1409,0.1174,-0.0004,217.410768531957,249.059174205979,303.202472946409,236.340619143859,241.002348883779,432.064174893644,1.78817106801526
SDMT_92524.csv,19.01,301,19.01,18.2298,0.0964,-0.0008,200.257181340334,247.212179387864,300.95395751566,243.206037228062,250.383576991136,425.012821228386,1.53362775983105
SDMT_92524.csv,19.51,430,19.51,10.3793,0.0259,-0.0179,119.763353313176,203.962047877834,248.30162350345,186.442814723121,208.516979685507,359.123196150753,1.57939191776042
SDMT_92524.csv,20.0,284,20.0,18.6836,0.0545,-0.0273,156.298593658561,226.967857659339,276.308696280934,223.900309337576,240.776757008204,397.700861600515,1.39792270129628
SDMT_92541.csv,0.51,182,0.51,7.1772,0.0111,-0.0007,213.004207730662,117.733155127446,143.327319285587,165.690049410633,66.9178017858532,127.58542497764,1.66514960528259
SDMT_92541.csv,1.01,373,1.01,8.9532,0.1967,0.0,796.322583990664,178.634545893484,217.468142826849,307.424334017322,106.044903194408,220.745708416481,2.17800151724477
SDMT_92541.csv,1.51,119,1.51,1.9952,0.0519,0.0009,566.738668958705,126.960782892124,154.560953086064,232.65418106432,85.5323396474753,203.250947682456,2.71712633384939
SDMT_92541.csv,2.01,93,2.01,0.3533,0.0102,0.0235,309.938663526952,80.3855177650058,97.8606303226158,147.530116785818,63.0598342688531,174.599358283999,3.37063477214976
SDMT_92541.csv,2.51,153,2.51,1.4262,0.008,0.0163,213.692404721271,110.081266018158,134.011976022105,155.259516347445,80.3684455950363,180.808915155667,2.51033981694745
SDMT_92541.csv,3.01,152,3.01,0.4844,0.0165,0.0599,307.790136795639,93.2181826233514,113.483004932776,154.161535975529,76.8386757437121,206.33861073477,3.29022378331625
SDMT_92541.csv,3.51,158,3.51,1.0956,0.0033,0.0432,149.828374284298,103.86633936361,126.445978355699,132.409677362085,78.915034331986,175.074418700103,2.52883357786318
SDMT_92541.csv,5.01,194,5.01,0.3421,0.0006,0.0038,92.2431860438069,79.604335982661,96.9096264136743,94.2613513603702,63.9554129225402,152.170719949007,2.97228724710998
SDMT_92541.csv,5.51,207,5.51,0.7496,0.0174,0.0628,248.81974769237,111.480528742661,135.715426295414,152.977586663832,97.2297153501197,242.893700299061,3.0412853192278
SDMT_92541.csv,6.51,278,6.51,2.6717,0.0025,0.0114,115.709162259645,132.172023238642,160.905071768781,136.911108357199,104.106965042147,198.740407310312,2.05213443775562
SDMT_92541.csv,7.01,215,7.01,2.1182,0.0083,0.0642,145.849952289067,134.390102176215,163.60534177974,145.211649582649,113.540331122961,236.275516655166,2.29303889376396
SDMT_92541.csv,7.51,243,7.51,4.8822,0.0075,-0.051,129.905219812318,153.734298484259,187.15479815475,155.921628720627,129.430447257703,238.753847482873,1.82716408813391
SDMT_92541.csv,8.01,237,8.01,5.0283,0.0057,-0.0481,121.626493712517,153.841984856665,187.285894608114,153.492680433453,129.351040203558,234.224882606655,1.78974742893403
SDMT_92541.csv,8.51,248,8.51,13.3895,0.0723,-0.0586,241.774015120897,211.4225138521,257.383929906904,226.442015549154,187.025483935108,333.317387345537,1.64660198678719
SDMT_92541.csv,9.01,230,9.01,11.9902,0.1001,-0.0375,286.599913176107,221.02611443749,269.075269749988,239.328784169226,192.140248860883,352.488435505507,1.7996199421662
SDMT_92541.csv,9.51,219,9.51,15.0617,0.1837,-0.0352,378.804434134728,248.12242379579,302.062081142701,275.17885446104,211.976111752398,387.337802266876,1.83734589002632
SDMT_92541.csv,10.01,221,10.01,15.9536,0.1527,-0.0199,328.795010584875,243.795564178441,296.794599869407,264.952134046371,213.505363398427,383.239095238656,1.74585247072419
SDMT_92541.csv,10.51,238,10.51,10.3256,0.0696,0.0086,227.335178084137,211.745655520195,257.777319763715,219.326014138823,190.442444644456,349.19451784563,1.79441958508697
SDMT_92541.csv,11.01,251,11.01,11.7119,0.0845,-0.004,241.418919138433,220.867639373645,268.882343585307,229.223784257224,199.639348409922,362.686308951501,1.76816962619023
SDMT_92541.csv,11.51,213,11.51,13.451,0.1113,0.0202,268.089290520124,233.403511237652,284.143404984967,243.84931978791,210.95825289839,380.547582622739,1.75880440929417
SDMT_92541.csv,12.01,188,12.01,13.0704,0.1028,0.0458,253.592403374501,231.405487246393,281.711027952131,239.08675224146,211.189249146454,380.630669536691,1.75423195216366
SDMT_92541.csv,12.51,266,12.51,5.2668,0.028,-0.0048,149.990465784123,182.097162282338,221.683501908934,174.073127697217,168.217903003366,322.578817351705,1.98777992960237
SDMT_92541.csv,13.01,241,13.01,12.0901,0.0881,0.0521,229.607859443167,227.27779137919,276.686006896406,229.776682834687,210.809324405722,380.477308495591,1.75990246241084
SDMT_92541.csv,13.51,237,13.51,15.7613,0.1404,0.11,279.625948505095,249.363633873972,303.573119498749,257.181358243589,230.051321889006,408.917280430398,1.72840844365002
SDMT_92541.csv,14.01,216,14.01,5.2487,0.1025,0.0535,247.641162819017,211.466492150395,257.437468704828,209.174697874487,193.243616913461,392.944386639378,2.31180646132368
SDMT_92541.csv,14.51,219,14.51,2.837,0.0388,0.9236,143.466334162098,169.912848049796,206.850423712795,155.133954170867,164.757859571743,347.825080382902,2.43053853725495
SDMT_92541.csv,15.01,221,15.01,18.9867,0.1459,0.1108,271.230142164428,257.13468047702,313.033524058981,264.289228493549,244.098421505907,422.641155175085,1.62547125922901
SDMT_92541.csv,15.51,247,15.51,1.7607,0.0107,1.1044,73.8916298213193,138.714300880208,168.869583680253,112.12092609174,140.807390097236,298.141548677559,2.44028402118529
SDMT_92541.csv,16.01,244,16.01,2.1374,0.0222,1.1479,98.2913599973681,153.336781109808,186.670863959766,128.701218959022,155.199195642107,330.931268504248,2.47162695979839
SDMT_92541.csv,16.51,223,16.51,2.7294,0.0523,1.0306,145.56164715328,175.511014739912,213.665583161632,154.914531029905,174.092805712075,373.492496896866,2.528673984263
SDMT_92541.csv,17.0,237,17.0,2.5218,0.0237,1.2053,98.5093655544114,158.954655081111,193.510014881352,131.861442536492,161.183418466692,338.362539770949,2.41084188328856
SDMT_123208.csv,1.5,129,1.5,0.3055,0.0037,0.0143,15102.9334482778,71.0538916309338,86.5003898115716,533.19562010134,52.3327493039112,141.960052427925,3.25706363970868
SDMT_123208.csv,2.0,129,2.0,0.3177,0.0061,0.0547,1360.45164489434,75.4767943440246,91.8847931144647,239.166667452339,59.4260709382319,162.977687114054,3.32699123038907
SDMT_123208.csv,2.5,129,2.5,0.5653,0.0173,0.102,1169.48686344863,94.1995695731324,114.67773687164,249.009928213714,74.9085078010009,198.313114653265,3.20868337057295
SDMT_123208.csv,3.0,129,3.0,0.5085,0.0219,0.0437,934.474754363566,96.2722362990429,117.200983320574,228.055684005607,79.1444182558061,213.971396364451,3.32805823336951
SDMT_123208.csv,3.5,118,3.5,0.6993,0.022,0.0182,734.960330255732,105.966426682868,129.002606396535,220.901080672459,86.5209680429792,223.138458867292,3.13736961422003
SDMT_123208.csv,4.0,144,4.0,0.4516,0.0077,0.1549,373.103259274738,89.0915447787994,108.459271904625,160.813926022044,77.2776304959027,200.710413930261,3.16751481912046
SDMT_123208.csv,4.5,124,4.5,1.4951,0.0472,0.0245,659.181042009747,136.084110224551,165.66761244728,236.731873804765,110.280976378438,264.075153559466,2.86782741378183
SDMT_123208.csv,5.0,120,5.0,4.8041,0.0351,0.0155,307.202343060635,164.085603756828,199.756387182226,201.974266293485,131.082316744363,263.228567744794,2.09110653016997
SDMT_123208.csv,5.5,113,5.5,1.6047,0.0358,0.0172,433.205168958081,138.359895086241,168.438133148467,205.783924786807,115.129775202213,268.161375011938,2.75474123863244
SDMT_123208.csv,6.0,114,6.0,0.541,0.0094,0.3661,215.06021679202,95.8527898277906,116.690352833832,134.324890907537,90.2597006103585,228.541094272903,3.10185211332488
SDMT_123208.csv,6.5,113,6.5,0.4557,0.002,0.2351,124.295346127564,87.4181203943057,106.422059610459,107.551234864856,79.1850154717389,190.473674005741,2.94060789544587
SDMT_123208.csv,7.0,118,7.0,0.5166,0.0071,0.3161,169.039276574481,95.6904367816772,116.492705647259,122.27548894569,91.4331653401061,229.039553003581,3.07321395002771
SDMT_123208.csv,7.5,130,7.5,0.5207,0.0038,0.2721,132.433368334361,94.2696311293473,114.763029200945,112.426659304497,88.5922035357627,214.894287409551,2.95881624688991
