File Name,,,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SDMT_92538,SDMT_92538,SDMT_92538,17.01,182,17.01,10.637,0.0859,0.0972,201.6958688,231.5214192,281.8521625,220.1561283,222.5035855,405.4576695,1.831199655,7,1
SDMT_92538,SDMT_92538,SDMT_92538,17.51,247,17.51,5.601,0.0922,0.1004,201.0298675,216.7873017,263.914976,198.3508577,205.7189413,410.2639295,2.242276106,7,1
SDMT_92538,SDMT_92538,SDMT_92538,18.01,198,18.01,1.4647,0.0163,0.5755,73.79348232,143.5834632,174.7972595,109.0100438,148.0232777,326.5996038,2.629342443,7,1
SDMT_92538,SDMT_92538,SDMT_92538,18.51,234,18.51,9.5568,0.0666,0.1351,173.4894304,224.0655254,272.7754222,206.4951136,219.6191306,400.4234855,1.830158934,7,1
SDMT_92538,SDMT_92538,SDMT_92538,19.01,262,19.01,8.9494,0.0956,0.1601,199.1595086,233.7336604,284.5453257,214.3937927,225.8453645,422.3232897,1.965734321,7,1
SDMT_92538,SDMT_92538,SDMT_92538,19.51,208,19.51,8.1997,0.0258,0.1293,119.5075661,199.9197757,243.3805965,177.9204727,201.4933355,358.3170808,1.713777358,7,1
SDMT_92538,SDMT_92538,SDMT_92538,20.01,248,20.01,8.1075,0.0263,0.1431,118.7701675,200.6904775,244.3188422,177.4449951,202.9086506,361.4891608,1.723814233,7,1
SDMT_92538,SDMT_92538,SDMT_92538,20.51,230,20.51,10.2603,0.0308,0.1539,126.8514493,208.4491062,253.7641293,189.062786,214.1415957,371.9471583,1.616962492,7,1
SDMT_92538,SDMT_92538,SDMT_92538,21.01,250,21.01,13.597,0.0339,0.1645,133.7108781,214.5335948,261.1713328,202.1217033,226.2948376,379.7055861,1.471996283,7,1
SDMT_92538,SDMT_92538,SDMT_92538,21.51,297,21.51,7.6965,0.0074,0.1678,89.32684781,184.9275129,225.1291462,160.3772348,184.9542525,312.087571,1.596656196,7,1
SDMT_92538,SDMT_92538,SDMT_92538,22.01,269,22.01,11.944,0.0275,0.1741,122.3336959,209.7374696,255.3325717,192.475881,221.1262897,373.5311155,1.509625325,7,1
SDMT_92538,SDMT_92538,SDMT_92538,22.51,271,22.51,11.8748,0.0323,0.1744,126.7482501,213.8473578,260.3359138,194.8662387,225.3140156,383.5829706,1.541277969,7,1
SDMT_92538,SDMT_92538,SDMT_92538,23.01,270,23.01,8.3189,0.0077,0.1814,89.43222312,188.3879903,229.3419012,163.2359062,191.204832,319.2838428,1.561105351,7,1
SDMT_92538,SDMT_92538,SDMT_92538,23.51,244,23.51,11.2982,0.0218,0.1854,112.0143836,206.1887903,251.0124404,185.8616364,219.1549458,368.3649356,1.504439985,7,1
SDMT_92538,SDMT_92538,SDMT_92538,24.01,254,24.01,16.6225,0.055,0.1922,152.9123454,233.1889881,283.8822464,220.6789315,251.6501653,418.8700171,1.451849144,7,1
SDMT_92538,SDMT_92538,SDMT_92538,24.51,264,24.51,10.4775,0.0241,0.1921,111.4037005,208.1637011,253.4166796,183.5164625,221.1463534,376.9430458,1.562112926,7,1
SDMT_92538,SDMT_92538,SDMT_92538,25.01,263,25.01,13.4241,0.0428,0.2005,135.0593439,225.1797207,274.131834,204.5745778,241.7234187,408.9936448,1.52473251,7,1
SDMT_92538,SDMT_92538,SDMT_92538,25.51,281,25.51,12.1401,0.0323,0.2058,121.3731238,217.4013266,264.6624845,194.2441629,234.0319471,395.9834855,1.528521988,7,1
SDMT_92538,SDMT_92538,SDMT_92538,26.01,320,26.01,19.8939,0.1389,0.1777,217.3429024,273.5444321,333.010613,257.0635693,285.1588124,482.7831277,1.582389133,7,1
SDMT_92538,SDMT_92538,SDMT_92538,26.51,356,26.51,1.9029,0.053,0.6539,84.16899006,174.833776,212.8411187,118.380381,188.7454641,420.635534,2.751439061,7,1
SDMT_92538,SDMT_92538,SDMT_92538,27,273,27,1.5223,0.0104,1.0256,39.9561045,145.8760261,177.5882056,87.54956094,162.0165209,341.9447416,,7,1
SDMT_156435,SDMT_156435,SDMT_156435,1.51,238,1.51,2.0222,0.0316,-0.003,593.1046318,121.9862151,148.5049575,228.8405537,82.24057034,190.5738651,2.585085263,6,2
SDMT_156435,SDMT_156435,SDMT_156435,2.01,207,2.01,2.1767,0.0088,0.0004,262.2702273,116.3414776,141.6331032,169.4458738,80.9359342,173.6004373,2.286851438,6,2
SDMT_156435,SDMT_156435,SDMT_156435,2.51,161,2.51,4.8959,0.0209,0.002,251.1825893,143.9589987,175.2544332,184.6656231,103.9525494,206.7288006,1.972822764,6,2
SDMT_156435,SDMT_156435,SDMT_156435,3.01,198,3.01,5.5467,0.0167,0.0032,207.5530451,146.733963,178.6326506,176.0793314,109.2661823,210.4243899,1.862018406,6,2
SDMT_156435,SDMT_156435,SDMT_156435,3.51,306,3.51,5.1083,0.0166,0.0071,202.1478693,147.996001,180.1690447,175.0712298,112.6351582,218.4629293,1.907681234,6,2
SDMT_156435,SDMT_156435,SDMT_156435,4.01,251,4.01,1.0682,0.0054,0.0176,191.6271009,107.8069295,131.2432185,143.8816802,84.99758985,193.0094173,2.610263403,6,2
SDMT_156435,SDMT_156435,SDMT_156435,4.51,261,4.51,0.3382,0.0001,0.0661,105.4905616,76.70281454,93.37733944,98.0970327,53.44165518,117.3768108,2.957033685,6,2
SDMT_156435,SDMT_156435,SDMT_156435,5.01,167,5.01,3.3895,0.1045,-0.0857,553.2027182,173.9182885,211.7266121,250.3859596,136.5522608,302.7100373,2.585283082,6,2
SDMT_156435,SDMT_156435,SDMT_156435,5.51,242,5.51,3.8651,0.0079,-0.079,150.9000274,143.6735072,174.9068783,155.9828203,115.321999,221.8746173,1.956138608,6,2
SDMT_156435,SDMT_156435,SDMT_156435,6.01,111,6.01,3.4784,0.0046,-0.0746,132.1443835,139.4772397,169.7983788,147.3645243,111.2531913,211.2417338,1.958600545,6,2
SDMT_156435,SDMT_156435,SDMT_156435,6.51,298,6.51,2.3698,0.0414,-0.0722,304.1135893,154.376772,187.9369398,193.5117737,129.1703541,286.008313,2.555097095,6,2
SDMT_156435,SDMT_156435,SDMT_156435,7.01,212,7.01,2.505,0.1436,-0.0656,570.5774,176.673588,215.0808897,248.0170709,147.3667696,342.6949214,2.864208987,6,2
SDMT_156435,SDMT_156435,SDMT_156435,7.51,198,7.51,0.6896,0.0041,-0.0405,119.6527077,105.5731221,128.5238008,115.8733919,92.86772144,217.5525512,2.81294995,6,2
SDMT_156435,SDMT_156435,SDMT_156435,8.01,204,8.01,0.8297,0.0201,0.0553,203.8683066,120.7078543,146.9486922,144.5331123,110.7943394,272.2665483,3.013586198,6,2
SDMT_156435,SDMT_156435,SDMT_156435,8.51,205,8.51,0.5699,0.0049,0.2178,99.91031768,100.1637346,121.9384595,103.4953291,94.9422505,229.4829027,2.949495269,6,2
SDMT_156435,SDMT_156435,SDMT_156435,9.01,164,9.01,0.736,0.0245,0.028,199.227645,121.2883727,147.6554102,140.2617978,114.3832692,287.5488363,3.132381447,6,2
SDMT_156435,SDMT_156435,SDMT_156435,9.51,214,9.51,1.6475,0.073,-0.0682,337.8550681,158.7325805,193.2396633,193.9866261,142.7679308,337.9682525,2.925851732,6,2
SDMT_156435,SDMT_156435,SDMT_156435,10.01,247,10.01,0.5583,0.0086,-0.0213,112.230443,108.6776105,132.3031781,108.5930406,103.7649799,257.2060596,3.06543218,6,2
SDMT_156435,SDMT_156435,SDMT_156435,10.51,268,10.51,0.6819,0.0031,0.223,74.24741609,105.0129589,127.841863,95.64113861,99.46314287,228.3872188,2.778528807,6,2
SDMT_156435,SDMT_156435,SDMT_156435,11.01,228,11.01,1.4815,0.0123,-0.0644,133.1195175,137.5406218,167.440757,136.1455594,126.3216705,278.0243307,2.566039241,6,2
SDMT_156435,SDMT_156435,SDMT_156435,11.51,271,11.51,1.551,0.0283,0.0032,179.2478871,147.9011274,180.0535464,152.7200404,137.9568076,313.4401137,2.718361434,6,2
SDMT_156435,SDMT_156435,SDMT_156435,12.01,275,12.01,1.8781,0.014,0.1382,128.2384211,145.1862659,176.7484977,139.1176334,135.3551862,289.5384862,2.45295936,6,2
SDMT_156435,SDMT_156435,SDMT_156435,12.51,253,12.51,2.5027,0.0336,0.1674,177.2978714,164.6619612,200.4580398,163.6319772,153.4307406,328.502127,2.471519111,6,2
SDMT_156435,SDMT_156435,SDMT_156435,13.01,364,13.01,4.162,0.0273,0.1135,156.5436835,176.5296639,214.9056779,169.2797862,164.0468555,324.1573631,2.12135868,6,2
SDMT_156435,SDMT_156435,SDMT_156435,13.51,317,13.51,4.0732,0.0072,0.1465,102.9879852,160.2919003,195.1379656,145.4950724,147.9549001,275.1581036,1.917889153,6,2
SDMT_156435,SDMT_156435,SDMT_156435,14.01,172,14.01,7.1168,0.0361,0.1143,164.7996889,195.8446122,238.4195279,187.6202395,185.1525629,343.8677501,1.863609175,6,2
SDMT_156435,SDMT_156435,SDMT_156435,14.51,231,14.51,6.5722,0.0279,0.1236,147.5376988,189.9644339,231.26105,178.751863,180.9242844,335.3059167,1.857143766,6,2
SDMT_156435,SDMT_156435,SDMT_156435,15.01,333,15.01,6.1242,0.0217,0.1214,133.452766,184.8966231,225.0915412,171.1122795,177.0569268,327.150811,1.850490517,6,2
SDMT_156435,SDMT_156435,SDMT_156435,15.51,289,15.51,6.9005,0.0256,0.1347,138.9942619,190.9280877,232.4341937,177.230723,184.2852689,337.3365911,1.812081372,6,2
SDMT_156435,SDMT_156435,SDMT_156435,16.01,293,16.01,12.2269,0.0543,-0.0728,180.5034225,218.8753044,266.4568924,212.7458809,214.8822561,376.5658059,1.632281108,6,2
SDMT_156435,SDMT_156435,SDMT_156435,16.51,289,16.51,7.5185,0.0484,0.0948,171.0289505,207.6487047,252.7897274,194.2922368,200.1504486,372.5315272,1.897016225,6,2
SDMT_156435,SDMT_156435,SDMT_156435,17.01,261,17.01,2.5359,0.0227,0.3784,116.6600164,164.7231481,200.5325282,142.3692868,162.0685678,337.4441363,2.375109472,6,2
SDMT_156435,SDMT_156435,SDMT_156435,17.51,349,17.51,1.7905,0.0133,0.3702,88.79356342,148.6676867,180.986749,121.5888172,148.6480994,316.2888438,2.470873562,6,2
SDMT_156435,SDMT_156435,SDMT_156435,18.01,281,18.01,2.1767,0.0118,1.1855,79.95285847,148.7490133,181.0857554,119.8295595,152.5667296,314.0863735,2.335927674,6,2
SDMT_156435,SDMT_156435,SDMT_156435,18.51,274,18.51,3.0071,0.0183,1.5105,95.87690226,163.2055825,198.6850569,135.3613859,167.0296385,335.6375291,2.230717342,6,2
SDMT_156435,SDMT_156435,SDMT_156435,19.01,278,19.01,21.8523,0.3526,0.1832,420.4442352,310.4079815,377.8879774,316.8728337,286.2113639,503.7339362,1.821155438,6,2
SDMT_156435,SDMT_156435,SDMT_156435,19.51,254,19.51,19.2668,0.2826,0.2272,365.4083891,296.6283275,361.1127465,296.7377569,277.9516227,492.2149677,1.823918167,6,2
SDMT_156435,SDMT_156435,SDMT_156435,20.01,222,20.01,22.4741,0.4278,0.1878,454.6169625,323.6885358,394.0556089,328.6298016,296.2100237,523.4063887,1.870644292,6,2
SDMT_156435,SDMT_156435,SDMT_156435,20.51,246,20.51,3.0207,0.016,1.9611,80.2886357,161.5430866,196.6611489,127.1652237,170.0676571,338.5130856,2.202460253,6,2
SDMT_156435,SDMT_156435,SDMT_156435,21.01,226,21.01,18.9708,0.0273,0.0091,135.899993,211.0662926,256.9502693,212.5714363,233.1836512,370.0773662,1.250440741,6,2
SDMT_156435,SDMT_156435,SDMT_156435,21.51,287,21.51,15.5294,0.0521,0.14,159.632095,227.9870209,277.5494167,217.8179567,240.6111016,404.3162792,1.480367714,6,2
SDMT_156435,SDMT_156435,SDMT_156435,22.01,260,22.01,11.1956,0.0295,-0.0427,128.6957734,210.8096128,256.6377895,192.2630833,220.3556771,376.7753126,1.558749021,6,2
SDMT_156435,SDMT_156435,SDMT_156435,22.51,309,22.51,9.3185,0.0215,0.1284,114.0986292,202.2164092,246.1764981,179.1780039,210.3567383,363.1624321,1.609956274,6,2
SDMT_156435,SDMT_156435,SDMT_156435,23.01,269,23.01,11.0913,0.0292,0.1303,125.7326035,211.3708003,257.3209743,190.9587121,222.6049887,380.5023127,1.562302046,6,2
SDMT_156435,SDMT_156435,SDMT_156435,23.51,282,23.51,9.0481,0.0249,0.1591,115.9673924,205.5576335,250.2440756,179.7381414,214.6124261,374.1718493,1.650950041,6,2
SDMT_156435,SDMT_156435,SDMT_156435,24.01,401,24.01,10.6472,0.016,0.1125,106.8626265,201.0412597,244.7458814,180.1126508,213.0250625,355.5790061,1.496357918,6,2
SDMT_156435,SDMT_156435,SDMT_156435,24.51,383,24.51,6.1311,0.0261,0.1971,108.5072484,199.6802306,243.0889764,164.5208807,206.0828991,379.3627312,1.88458256,6,2
SDMT_156435,SDMT_156435,SDMT_156435,25.01,393,25.01,10.763,0.0262,0.1688,117.5891739,210.7811913,256.6031894,186.8027175,224.8075215,383.0875112,1.560678638,6,2
SDMT_156435,SDMT_156435,SDMT_156435,25.51,292,25.51,8.9979,0.0183,0.1998,103.5646477,201.886348,245.7746845,173.7238968,213.8272735,366.9752607,1.605284833,6,2
SDMT_156435,SDMT_156435,SDMT_156435,26.01,502,26.01,7.0087,0.0171,0.2214,96.05504241,196.5910653,239.3282534,162.1944497,206.2231014,364.8694283,1.734196685,6,2
SDMT_156435,SDMT_156435,SDMT_156435,26.51,349,26.51,11.0358,0.0404,-0.0553,131.3647931,223.2221792,271.7487399,195.4814056,237.694499,411.3663301,1.628153156,6,2
SDMT_156435,SDMT_156435,SDMT_156435,27.01,379,27.01,13.0077,0.0321,0.1308,124.2391977,219.6257755,267.3705093,197.6691948,240.0305105,401.6300629,1.487652203,6,2
SDMT_156435,SDMT_156435,SDMT_156435,27.51,379,27.51,8.3876,0.0542,-0.0094,137.1344844,226.919661,276.2500221,189.1413722,236.5494694,430.5322622,1.858193021,6,2
SDMT_156435,SDMT_156435,SDMT_156435,28.01,343,28.01,23.1269,0.2801,-0.0694,309.7624658,314.6209655,383.0168275,296.2757718,315.3049321,539.4797468,1.709179707,6,2
SDMT_156435,SDMT_156435,SDMT_156435,28.51,651,28.51,10.6703,0.0346,-0.0798,120.0046057,220.8593117,268.8722055,189.4954205,238.2910881,410.5465919,1.616498891,6,2
SDMT_156435,SDMT_156435,SDMT_156435,29,641,29,11.0979,0.5134,0.0798,378.0308491,317.940516,387.0580195,278.0834259,301.5154038,585.7230109,,6,2
SDMT_92544,SDMT_92544,SDMT_92544,0.51,230,0.51,3.4072,0.021,-0.0015,414.7953532,112.3859812,136.8177163,202.9746836,63.37701664,137.848886,2.184958296,7,1
SDMT_92544,SDMT_92544,SDMT_92544,1.01,140,1.01,9.4657,0.2366,-0.0245,875.3838231,184.4819191,224.5866841,322.2595696,108.5496387,226.2030776,2.202057473,7,1
SDMT_92544,SDMT_92544,SDMT_92544,1.51,564,1.51,6.5826,0.0443,0.0013,308.3775217,150.7577963,183.5312302,209.5723465,100.2476403,200.8766924,1.956043981,7,1
SDMT_92544,SDMT_92544,SDMT_92544,2.01,132,2.01,11.7531,0.0475,0.0019,243.0385733,165.9003042,201.9655877,207.1436948,118.6789914,218.8555957,1.625651726,7,1
SDMT_92544,SDMT_92544,SDMT_92544,2.51,132,2.51,7.1973,0.0134,0.0001,164.3179153,145.2215507,176.791453,170.8661866,105.903238,195.6788493,1.685603267,7,1
SDMT_92544,SDMT_92544,SDMT_92544,3.01,401,3.01,10.3329,0.0308,0.0016,195.4891887,164.5799162,200.3581588,192.8295813,125.7352411,228.9042818,1.612879716,7,1
SDMT_92544,SDMT_92544,SDMT_92544,3.51,140,3.51,13.0524,0.0401,0.0022,200.916153,175.1087653,213.1758882,202.6238753,138.718249,246.7103294,1.527954751,7,1
SDMT_92544,SDMT_92544,SDMT_92544,4.01,135,4.01,11.7646,0.0318,0.0015,183.5971726,172.4826864,209.9789226,195.3425834,139.1094141,247.3962306,1.543791642,7,1
SDMT_92544,SDMT_92544,SDMT_92544,4.51,140,4.51,1.6389,0.0855,-0.0035,465.9474159,146.0913496,177.8503386,217.4100525,117.4701823,285.6338697,2.973317224,7,1
SDMT_92544,SDMT_92544,SDMT_92544,5.01,141,5.01,2.4193,0.0101,0.0246,149.921675,133.7040296,162.770123,150.211305,107.1476635,222.8536659,2.249300365,7,1
SDMT_92544,SDMT_92544,SDMT_92544,5.51,86,5.51,5.0141,0.0259,-0.0006,185.189891,162.2764087,197.5538889,179.7636721,132.1264111,259.4068902,2.000726143,7,1
SDMT_92544,SDMT_92544,SDMT_92544,6.01,136,6.01,11.211,0.021,0.0021,151.2196867,173.6799238,211.436429,186.3482648,149.3612414,259.579788,1.503343021,7,1
SDMT_92544,SDMT_92544,SDMT_92544,7.01,140,7.01,11.5801,0.029,-0.0497,163.955983,182.9593332,222.7331013,194.4792214,160.8722139,281.5202405,1.536364881,7,1
SDMT_92544,SDMT_92544,SDMT_92544,7.51,165,7.51,1.6812,0.0682,-0.0652,306.9743127,153.8506758,187.2964748,188.5372477,133.3334202,315.6154187,2.894724789,7,1
SDMT_92544,SDMT_92544,SDMT_92544,8.01,175,8.01,1.5582,0.0108,-0.0633,131.3337483,132.276269,161.0319797,136.8013934,115.2231052,252.3186091,2.512318234,7,1
SDMT_92544,SDMT_92544,SDMT_92544,11.51,212,11.51,1.3544,0.0053,-0.0432,96.78339743,129.062113,157.1190941,119.7305586,117.7289363,251.8503755,2.475405139,7,1
SDMT_92544,SDMT_92544,SDMT_92544,12.01,202,12.01,1.4967,0.0126,-0.04,123.965854,139.3461956,169.6388468,133.173013,129.8616569,285.1204084,2.564755638,7,1
SDMT_92544,SDMT_92544,SDMT_92544,12.51,230,12.51,2.723,0.0614,-0.0364,235.733744,177.6783964,216.3041347,184.2451525,163.2751872,355.5061315,2.572108072,7,1
SDMT_92544,SDMT_92544,SDMT_92544,13.01,214,13.01,1.7004,0.0079,-0.0344,101.114513,139.7051851,170.0758775,126.4800334,130.1036012,274.0750559,2.408741417,7,1
SDMT_92544,SDMT_92544,SDMT_92544,13.51,234,13.51,1.266,0.0036,-0.0329,77.06134562,127.4768041,155.1891528,109.4033003,118.0493421,249.2831324,2.461598934,7,1
SDMT_92544,SDMT_92544,SDMT_92544,14.01,246,14.01,3.7801,0.018,-0.0311,130.616686,170.0183528,206.9788642,157.1965131,159.5422513,312.656566,2.094643971,7,1
SDMT_92544,SDMT_92544,SDMT_92544,14.51,304,14.51,6.102,0.026,-0.053,145.2743616,187.5498064,228.3215034,175.8784428,177.9558006,332.0631171,1.886607032,7,1
SDMT_92544,SDMT_92544,SDMT_92544,15,304,15,3.2919,0.0116,-0.0507,109.873374,164.0898241,199.761525,146.5499606,155.004,300.5451292,,7,1
SDMT_92534,SDMT_92534,SDMT_92534,0.51,171,0.51,5.9581,0.2036,0.0142,1418.019482,154.8914216,188.5634697,353.3839176,82.94045407,185.9738656,2.438855885,7,1
SDMT_92534,SDMT_92534,SDMT_92534,1.01,171,1.01,2.2522,0.0517,0.0019,599.0983507,123.5224996,150.3752169,238.5514732,77.80621365,183.6606534,2.6424508,7,1
SDMT_92534,SDMT_92534,SDMT_92534,1.51,357,1.51,10.8018,0.0575,-0.0549,289.6174668,163.1229946,198.5845152,216.1893746,110.0143377,208.5670096,1.720111704,7,1
SDMT_92534,SDMT_92534,SDMT_92534,2.01,230,2.01,8.0839,0.0212,0.0203,192.2006987,148.0635787,180.2513132,181.4215023,105.1694536,196.5207508,1.68789369,7,1
SDMT_92534,SDMT_92534,SDMT_92534,2.51,175,2.51,1.5718,0.0212,-0.0383,306.1543209,120.2781073,146.425522,181.4214193,88.36783256,205.3781364,2.64416404,7,1
SDMT_92534,SDMT_92534,SDMT_92534,3.01,154,3.01,0.334,0.0007,0.0604,109.9503,73.54307561,89.53070074,100.3750702,56.03016964,136.4506308,2.995575305,7,1
SDMT_92534,SDMT_92534,SDMT_92534,3.51,224,3.51,0.5223,0.0006,0.078,109.7190932,83.38682738,101.5143985,106.6731117,61.57157158,139.5065911,2.766310489,7,1
SDMT_92534,SDMT_92534,SDMT_92534,4.01,268,4.01,5.2892,0.0327,0.0066,237.184488,160.5833185,195.4927356,192.4858271,124.2703669,246.8309277,2.018188929,7,1
SDMT_92534,SDMT_92534,SDMT_92534,4.51,243,4.51,9.6908,0.0321,0.0221,194.3949829,172.9835359,210.5886524,193.9516624,139.8796723,254.8068717,1.658012051,7,1
SDMT_92534,SDMT_92534,SDMT_92534,5.01,228,5.01,10.4674,0.0357,0.0155,194.9381984,178.2883028,217.0466295,197.9205978,146.9267807,265.4681207,1.633927644,7,1
SDMT_92534,SDMT_92534,SDMT_92534,5.51,306,5.51,8.2646,0.0338,0.0276,195.6370179,175.9632494,214.2161298,193.9062605,145.1570048,269.5365856,1.761486974,7,1
SDMT_92534,SDMT_92534,SDMT_92534,6.01,282,6.01,2.9788,0.0336,0.0236,230.7885667,155.5640588,189.3823324,181.7109668,128.3196126,273.241719,2.366979717,7,1
SDMT_92534,SDMT_92534,SDMT_92534,6.51,203,6.51,5.6851,0.0113,-0.0377,137.059134,157.5207346,191.7643725,163.6938549,131.5470569,243.1537687,1.791870548,7,1
SDMT_92534,SDMT_92534,SDMT_92534,7.01,214,7.01,9.095,0.0417,-0.0294,198.5204394,187.2040334,227.9005624,200.9423938,160.127644,294.6044083,1.749418688,7,1
SDMT_92534,SDMT_92534,SDMT_92534,7.51,198,7.51,1.8486,0.0347,0.0691,221.8402909,147.0694389,179.0410561,168.984582,127.7963519,289.2771493,2.661654184,7,1
SDMT_92534,SDMT_92534,SDMT_92534,8.01,200,8.01,8.5875,0.0621,0.043,230.4102161,198.2976924,241.4058865,212.8391796,170.3456616,320.7681977,1.877346968,7,1
SDMT_92534,SDMT_92534,SDMT_92534,8.51,207,8.51,8.7067,0.0156,-0.0229,135.3859105,173.9011095,211.7056985,176.416,154.7770262,272.2030884,1.601665858,7,1
SDMT_92534,SDMT_92534,SDMT_92534,9.01,180,9.01,10.3607,0.0179,0.0534,137.5906149,179.2585093,218.2277504,182.6186997,163.0925589,281.5074552,1.524849541,7,1
SDMT_92534,SDMT_92534,SDMT_92534,9.51,234,9.51,12.5125,0.0147,0.067,131.0620676,180.1992956,219.3730556,185.0815907,167.3620144,278.5550434,1.402950009,7,1
SDMT_92534,SDMT_92534,SDMT_92534,10.01,231,10.01,17.0948,0.0378,0.0689,164.5015064,199.4078824,242.7574221,210.9425847,192.044881,319.7913444,1.359893359,7,1
SDMT_92534,SDMT_92534,SDMT_92534,10.51,240,10.51,12.5971,0.0178,0.0747,133.5208912,184.8164297,224.9939144,188.2762673,175.0036881,292.9016682,1.41886197,7,1
SDMT_92534,SDMT_92534,SDMT_92534,11.01,252,11.01,15.2573,0.0545,0.0869,186.6980924,211.0414932,256.9200787,219.1658336,199.9753171,343.2584423,1.500847481,7,1
SDMT_92534,SDMT_92534,SDMT_92534,11.51,243,11.51,8.6221,0.0155,0.0884,125.0358921,180.1163474,219.2720752,175.4432527,168.005142,293.5475565,1.60614479,7,1
SDMT_92534,SDMT_92534,SDMT_92534,12.01,187,12.01,0.9082,0.0099,0.3206,81.28607782,120.4901882,146.6837073,104.0192289,118.4531559,275.3006613,2.808989496,7,1
SDMT_92534,SDMT_92534,SDMT_92534,12.51,174,12.51,9.1367,0.0184,0.0505,127.9604181,185.3675466,225.6648394,179.5968756,175.8688416,306.6916931,1.597599,7,1
SDMT_92534,SDMT_92534,SDMT_92534,13.01,189,13.01,0.6953,0.0099,0.1632,70.06358925,116.1904986,141.4493026,93.58810052,116.5460164,280.3732405,2.965110337,7,1
SDMT_92534,SDMT_92534,SDMT_92534,13.51,193,13.51,8.7836,0.0311,0.0188,146.8634301,196.0025008,238.6117401,188.3818961,186.6070166,334.7014441,1.709143525,7,1
SDMT_92534,SDMT_92534,SDMT_92534,14.01,190,14.01,9.6979,0.0136,0.0265,117.1206193,184.8485075,225.0329657,177.1238782,178.522493,303.5778471,1.528015768,7,1
SDMT_92534,SDMT_92534,SDMT_92534,14.51,158,14.51,10.8556,0.0147,0.114,119.1291112,188.0558786,228.9375913,181.7149767,184.4093149,309.6540058,1.476826377,7,1
SDMT_92534,SDMT_92534,SDMT_92534,15.01,186,15.01,9.7985,0.013,0.1175,114.1740513,185.9468472,226.3700748,176.6861214,181.5665894,307.1363985,1.51804797,7,1
SDMT_92534,SDMT_92534,SDMT_92534,15.51,212,15.51,8.1032,0.0154,0.1243,114.4220945,185.7112139,226.083217,172.0228383,180.8084266,316.1449817,1.639103046,7,1
SDMT_92534,SDMT_92534,SDMT_92534,16.01,231,16.01,9.6601,0.0209,0.128,124.0891516,193.8975628,236.0492068,182.2996955,191.8881291,332.0310078,1.585398179,7,1
SDMT_92534,SDMT_92534,SDMT_92534,16.51,367,16.51,10.279,0.0783,0.134,196.7006355,227.0830054,276.4488761,216.4835467,217.8987106,397.4909365,1.827537832,7,1
SDMT_92534,SDMT_92534,SDMT_92534,17.01,379,17.01,0.7568,0.0037,0.4512,34.04115909,112.252466,136.655176,71.19221274,117.1352603,264.1792064,2.745917136,7,1
SDMT_92534,SDMT_92534,SDMT_92534,17.51,321,17.51,7.3903,0.0109,0.0728,101.4091047,182.7551228,222.4844974,163.9749899,179.3267628,311.4617321,1.647853438,7,1
SDMT_92534,SDMT_92534,SDMT_92534,18.01,265,18.01,7.4035,0.0204,-0.0047,115.6732951,192.1475188,233.9187185,171.9840527,190.4359245,340.3223574,1.731374186,7,1
SDMT_92534,SDMT_92534,SDMT_92534,18.51,351,18.51,11.0209,0.0183,0.1475,116.7460562,197.0157028,239.8452034,184.3678875,201.3814691,338.8789769,1.494111816,7,1
SDMT_92534,SDMT_92534,SDMT_92534,19.01,329,19.01,14.2078,0.0226,0.1541,125.5416706,203.7364789,248.0270178,197.4006719,214.1557385,351.3217413,1.383281096,7,1
SDMT_92534,SDMT_92534,SDMT_92534,19.51,255,19.51,11.3054,0.0128,0.1593,108.6057454,194.0362235,236.2180112,181.3356833,199.1044404,327.888705,1.442952919,7,1
SDMT_92534,SDMT_92534,SDMT_92534,20.01,293,20.01,10.7172,0.015,0.1631,109.3624747,195.7069903,238.2519882,180.4684602,201.609875,336.736144,1.485708257,7,1
SDMT_92534,SDMT_92534,SDMT_92534,20.51,281,20.51,9.637,0.0099,0.1648,100.1272566,190.3247337,231.6996758,172.3460573,193.138843,320.7752208,1.504011503,7,1
SDMT_92534,SDMT_92534,SDMT_92534,21.01,315,21.01,8.0491,0.0115,0.1713,97.26290963,188.964358,230.0435662,165.7705568,191.8305628,328.6448235,1.608562814,7,1
SDMT_92534,SDMT_92534,SDMT_92534,21.51,273,21.51,11.7706,0.0233,0.1757,119.0308269,205.6532622,250.3604931,189.5635078,216.2605968,363.4109079,1.491507968,7,1
SDMT_92534,SDMT_92534,SDMT_92534,22.01,275,22.01,10.3367,0.0164,0.1806,107.1675382,198.7120022,241.9102636,179.2592359,207.4766512,348.882152,1.515127802,7,1
SDMT_92534,SDMT_92534,SDMT_92534,22.51,254,22.51,9.564,0.0081,0.1868,95.34615572,191.0656627,232.6016764,170.2892863,194.7128282,319.9414737,1.496680586,7,1
SDMT_92534,SDMT_92534,SDMT_92534,23.01,322,23.01,14.7537,0.0269,0.1922,125.0539701,212.2464944,258.3870366,201.1500994,230.3678233,377.2613577,1.387110935,7,1
SDMT_92534,SDMT_92534,SDMT_92534,23.51,282,23.51,12.1665,0.0168,0.1971,109.023274,202.8258576,246.9184353,186.1533349,216.7657084,356.2928467,1.430898171,7,1
