Station,easting,northing,vs30,uncertainty,q
CPT_178814_measurement_num_0,1874314,5815469,242.91,0.344440991,5
CPT_161170_measurement_num_0,1874320.83,5820804.69,162.34,0.347518493,5
CPT_182060_measurement_num_0,1874329.38,5819761.37,157.47,0.339364208,5
CPT_172834_measurement_num_0,1874333.39,5822579.55,170.4,0.341369299,5
SCPT_163121_measurement_num_0,1874343.24,5821255.1,163.89,0.348617275,5
CPT_182059_measurement_num_0,1874352.54,5819765.37,155.11,0.33893642,5
CPT_173158_measurement_num_0,1874357.03,5816517.04,214.28,0.364623349,5
CPT_132374_measurement_num_0,1874365.36,5816575.21,164.69,0.351888472,5
CPT_132373_measurement_num_0,1874366.55,5816581.83,184.59,0.352342082,5
CPT_123558_measurement_num_0,1874367,5816539,216.14,0.337433122,5
CPT_92320_measurement_num_0,1874440.86,5821202.54,168.48,0.344513764,5
CPT_204943_measurement_num_0,1874458.84,5825090.69,207.06,0.348244557,5
CPT_204944_measurement_num_0,1874464.36,5825114.13,215.74,0.343561869,5
CPT_92319_measurement_num_0,1874501.32,5821318.34,143.62,0.342115454,5
CPT_159512_measurement_num_0,1874549.74,5817056.39,230.83,0.341657967,5
CPT_159513_measurement_num_0,1874567.75,5817062.33,208.94,0.345178879,5
CPT_139174_measurement_num_0,1874578.33,5817050.46,258.62,0.346910164,5
CPT_139173_measurement_num_0,1874579.11,5817081.79,238.08,0.341462005,5
CPT_92326_measurement_num_0,1874590.01,5821328.87,231.92,0.350333339,5
CPT_159514_measurement_num_0,1874594.01,5817061.99,211.93,0.343106183,5
CPT_164705_measurement_num_0,1874622,5819973.51,150.88,0.341759621,5
CPT_164706_measurement_num_0,1874622.35,5820004.26,144.15,0.350387733,5
CPT_192733_measurement_num_0,1874642.7,5812930.62,213.08,0.347699078,5
CPT_192735_measurement_num_0,1874644.06,5812913.13,187.45,0.323586435,5
CPT_192738_measurement_num_0,1874664.62,5812911,199.26,0.3504625,5
CPT_192737_measurement_num_0,1874668.83,5812925.97,192.1,0.335639414,5
CPT_92321_measurement_num_0,1874680.92,5821339.62,195.16,0.343245159,5
CPT_182058_measurement_num_0,1874742.07,5820019.29,208.72,0.332939503,5
CPT_92322_measurement_num_0,1874746.5,5821412.68,219.11,0.354087558,5
CPT_112997_measurement_num_0,1874763.79,5821552.6,164.7,0.356525595,5
CPT_174828_measurement_num_0,1874763.84,5812251.48,217.14,0.345876243,5
CPT_92324_measurement_num_0,1874771.56,5821305.23,202.53,0.342974297,5
CPT_92323_measurement_num_0,1874780.52,5821357.96,210.06,0.342688456,5
CPT_174829_measurement_num_0,1874792.62,5812194.63,214.4,0.345704005,5
CPT_182057_measurement_num_0,1874806.47,5820026.48,167.77,0.349712369,5
CPT_182061_measurement_num_0,1874814.34,5820045.22,162.95,0.339902344,5
CPT_174830_measurement_num_0,1874815.24,5812217.1,211.91,0.349237516,5
CPT_174827_measurement_num_0,1874846.71,5812251.27,200,0.347564376,5
CPT_112998_measurement_num_0,1874850.55,5821480.82,161.26,0.345112151,5
CPT_154097_measurement_num_0,1874861.66,5825983.36,194.85,0.343281988,5
CPT_154098_measurement_num_0,1874869.4,5825979.55,194.42,0.332258491,5
CPT_92170_measurement_num_0,1874916.7,5823421.86,208.03,0.336784661,5
CPT_95283_measurement_num_0,1874966.8,5820848.7,171.25,0.358302592,5
CPT_92174_measurement_num_0,1874989.75,5823476.66,208.37,0.336029555,5
CPT_92169_measurement_num_0,1875029.85,5823562.05,186.45,0.339595284,5
CPT_155181_measurement_num_0,1875045,5809646,218.28,0.348316251,5
CPT_95282_measurement_num_0,1875056.31,5820912.38,173.82,0.351648522,5
CPT_113005_measurement_num_0,1875064.46,5821119.24,161.99,0.344116479,5
CPT_92171_measurement_num_0,1875079.58,5823588.3,158.1,0.344821595,5
CPT_155180_measurement_num_0,1875080.86,5809625.74,226.16,0.341950993,5
CPT_95281_measurement_num_0,1875102.31,5820941.96,239.9,0.343509618,5
SCPT_94198_measurement_num_0,1875102.59,5822253.4,165.01,0.348881113,5
CPT_92178_measurement_num_0,1875112.79,5823624.7,136.04,0.350213465,5
CPT_92172_measurement_num_0,1875117.13,5823595.64,148.69,0.342826042,5
CPT_92177_measurement_num_0,1875135.83,5823565.03,169.26,0.333596229,5
CPT_92330_measurement_num_0,1875149.45,5821489.97,196.79,0.339117604,5
CPT_161786_measurement_num_0,1875160.21,5823647.18,133.37,0.340834407,5
CPT_185465_measurement_num_0,1875164,5822153,164.63,0.341506722,5
CPT_92173_measurement_num_0,1875167.45,5823634.36,132.62,0.344925545,5
CPT_161784_measurement_num_0,1875171.71,5823637.24,156.85,0.348264444,5
CPT_92175_measurement_num_0,1875175.87,5823591.96,183.95,0.33156998,5
CPT_92176_measurement_num_0,1875187.81,5823626.72,161.08,0.354405496,5
CPT_92331_measurement_num_0,1875191.55,5821448.06,204.85,0.32861098,5
CPT_161778_measurement_num_0,1875197.63,5823654.38,147.34,0.339180652,5
CPT_185464_measurement_num_0,1875207,5822197,162.76,0.337616564,5
CPT_185463_measurement_num_0,1875220,5822248,165.24,0.345438482,5
CPT_161775_measurement_num_0,1875220.22,5823630.18,190.32,0.346229443,5
CPT_161777_measurement_num_0,1875222.97,5823659.86,169.9,0.350957589,5
CPT_161773_measurement_num_0,1875245.6,5823639.55,193.71,0.343109818,5
CPT_161774_measurement_num_0,1875246.55,5823638.75,185.97,0.348590472,5
CPT_95284_measurement_num_0,1875256.65,5820991.26,212.29,0.347412367,5
CPT_92332_measurement_num_0,1875258.21,5821479.93,166.53,0.344648175,5
CPT_111180_measurement_num_0,1875268.17,5820743.56,149.12,0.349306339,5
CPT_185462_measurement_num_0,1875271,5822242,160.23,0.353659652,5
CPT_113004_measurement_num_0,1875279.26,5821128.74,237.64,0.355164624,5
CPT_185461_measurement_num_0,1875296,5822310,164.74,0.325432855,5
SCPT_94199_measurement_num_0,1875297.27,5822147.7,187.99,0.343153878,5
CPT_123641_measurement_num_0,1875310.82,5819001.6,211.89,0.334695446,5
CPT_113000_measurement_num_0,1875339.21,5821364.52,196.91,0.337614599,5
CPT_185460_measurement_num_0,1875351,5822308,166.91,0.327420536,5
CPT_123646_measurement_num_0,1875356.18,5818978.66,186.06,0.342515191,5
CPT_178730_measurement_num_0,1875361.68,5824967.77,249.76,0.342552361,5
CPT_213122_measurement_num_0,1875361.91,5822106.02,217.65,0.341759626,5
CPT_123640_measurement_num_0,1875378.73,5819080.33,221.19,0.338373108,5
CPT_213123_measurement_num_0,1875379.94,5822194.09,202.15,0.336532566,5
CPT_92179_measurement_num_0,1875381.18,5823553.54,183.84,0.334890739,5
CPT_189083_measurement_num_0,1875381.42,5824153.81,107.88,0.35477639,5
CPT_189079_measurement_num_0,1875388.02,5824086.93,129.17,0.347085205,5
CPT_92183_measurement_num_0,1875388.53,5823570.96,186.43,0.340213006,5
CPT_213128_measurement_num_0,1875391.07,5822098.82,190.54,0.356650643,5
CPT_123642_measurement_num_0,1875392.46,5819027.86,232.29,0.354385415,5
CPT_189091_measurement_num_0,1875398.33,5824131.03,135.54,0.352023904,5
CPT_123644_measurement_num_0,1875402.13,5819058.25,233.39,0.343316392,5
CPT_189065_measurement_num_0,1875404.55,5824053.03,130.86,0.339178059,5
CPT_213125_measurement_num_0,1875407.22,5822194.06,175.51,0.358282414,5
CPT_213126_measurement_num_0,1875408.11,5822104.26,187.11,0.356289871,5
CPT_189073_measurement_num_0,1875422.93,5824074.65,155.44,0.350356544,5
CPT_189101_measurement_num_0,1875424.79,5824130.14,164.95,0.351023051,5
CPT_189100_measurement_num_0,1875433.98,5824140.94,145.35,0.337569029,5
CPT_189099_measurement_num_0,1875434.71,5824163.14,149.53,0.339702458,5
CPT_123639_measurement_num_0,1875450.8,5819000.02,193.42,0.347138188,5
CPT_123645_measurement_num_0,1875459.09,5818975.62,229.48,0.353645027,5
CPT_123643_measurement_num_0,1875461.1,5819055.26,186.32,0.353291847,5
CPT_95286_measurement_num_0,1875461.7,5821052.19,190.4,0.344920184,5
CPT_92180_measurement_num_0,1875495.32,5823506.09,145.58,0.348498082,5
CPT_126519_measurement_num_0,1875496.6,5815713.93,216.25,0.344866947,5
CPT_113003_measurement_num_0,1875499.09,5821209.18,221.37,0.357527272,5
CPT_92334_measurement_num_0,1875501.65,5821578.64,221.06,0.345054715,5
CPT_157585_measurement_num_0,1875514.34,5819251.84,220.55,0.349925717,5
CPT_126520_measurement_num_0,1875519.46,5815732.72,215.17,0.339839632,5
CPT_155899_measurement_num_0,1875544.28,5819205,197.48,0.333891017,5
CPT_95287_measurement_num_0,1875558.51,5821096.73,209.99,0.331710014,5
CPT_121696_measurement_num_0,1875567,5822437,164.13,0.351609571,5
CPT_92181_measurement_num_0,1875570.5,5823453.32,128.04,0.334051111,5
CPT_113001_measurement_num_0,1875572.61,5821481.17,220.1,0.347733711,5
CPT_111186_measurement_num_0,1875578.93,5820904.29,177.29,0.351010848,5
CPT_155116_measurement_num_0,1875586.63,5820086.49,177.48,0.35422538,5
CPT_155898_measurement_num_0,1875588.88,5819208.73,202.6,0.344094242,5
CPT_111184_measurement_num_0,1875594.54,5820895.99,205.72,0.344845455,5
CPT_157582_measurement_num_0,1875615.25,5819200.26,208.5,0.34085279,5
CPT_155115_measurement_num_0,1875618,5820058.55,181.47,0.342077594,5
CPT_113002_measurement_num_0,1875628.28,5821298.2,212.64,0.345655979,5
CPT_155896_measurement_num_0,1875635.47,5819235.18,195.86,0.342379207,5
CPT_155897_measurement_num_0,1875659.92,5819150.69,232.55,0.334225597,5
CPT_121697_measurement_num_0,1875666,5822487,192.21,0.331974788,5
CPT_160754_measurement_num_0,1875718.45,5824180,169.17,0.364826484,5
CPT_160755_measurement_num_0,1875720.83,5824195.59,167.17,0.346616252,5
CPT_138916_measurement_num_0,1875725.4,5816617,204.14,0.336256921,5
CPT_138918_measurement_num_0,1875732.03,5816609.33,209.61,0.350837891,5
CPT_92339_measurement_num_0,1875734.66,5821541.38,205.75,0.354401797,5
CPT_138917_measurement_num_0,1875742.05,5816613.77,206.94,0.357035482,5
CPT_92338_measurement_num_0,1875743.81,5821561.36,211.62,0.353506418,5
CPT_139274_measurement_num_0,1875807,5823313,199.07,0.340813137,5
CPT_140420_measurement_num_0,1875816,5823287,190.81,0.352895755,5
CPT_139273_measurement_num_0,1875821,5823265,199.08,0.337145364,5
CPT_139271_measurement_num_0,1875827,5823247,202.07,0.348300966,5
CPT_175244_measurement_num_0,1875877.5,5818676.16,177.05,0.324850812,5
CPT_227663_measurement_num_0,1875900.46,5820897.54,181.62,0.356106246,5
CPT_206191_measurement_num_0,1875913.13,5825023.72,185.26,0.349230526,5
CPT_216270_measurement_num_0,1875917.78,5825143.37,169.24,0.343938511,5
CPT_92342_measurement_num_0,1875921.18,5821435.75,114.45,0.333249521,5
CPT_227671_measurement_num_0,1875921.77,5820898.88,160.09,0.336687473,5
CPT_184189_measurement_num_0,1875937.14,5825162.38,186.78,0.340006404,5
CPT_226436_measurement_num_0,1875950.29,5820876.88,209,0.351649086,5
CPT_216271_measurement_num_0,1875950.85,5825189.48,167.06,0.332124113,5
CPT_206192_measurement_num_0,1875951.38,5825256.92,175.48,0.336260228,5
CPT_216272_measurement_num_0,1875968,5825158.35,174.45,0.334628631,5
CPT_184191_measurement_num_0,1875970.21,5825128.86,191.06,0.344840716,5
CPT_216273_measurement_num_0,1875973.09,5825099.18,178.88,0.35010622,5
CPT_184190_measurement_num_0,1875979.09,5825160.66,185.13,0.329362723,5
CPT_121713_measurement_num_0,1875992.48,5823583.81,152.72,0.341778853,5
CPT_121714_measurement_num_0,1875995.14,5823610.39,187.98,0.341565808,5
CPT_155718_measurement_num_0,1876002.64,5825132.08,188.06,0.345908904,5
SCPT_184188_measurement_num_0,1876003.94,5825129.92,186.11,0.344849537,5
SCPT_184185_measurement_num_0,1876004.76,5825105.89,182.66,0.351023255,5
SCPT_184186_measurement_num_0,1876007.45,5825157.84,184.81,0.355969337,5
CPT_155588_measurement_num_0,1876014.01,5825081.15,191.74,0.344452806,5
CPT_121715_measurement_num_0,1876022.69,5823589.47,156.71,0.35056302,5
SCPT_206198_measurement_num_0,1876029.27,5825300.59,170.43,0.346008163,5
CPT_155586_measurement_num_0,1876042.66,5825092.86,201.17,0.360876627,5
CPT_155584_measurement_num_0,1876044.27,5825051.14,198.24,0.353134618,5
CPT_155601_measurement_num_0,1876045.11,5825153.11,186.83,0.331422089,5
CPT_155583_measurement_num_0,1876045.4,5825058.77,205.09,0.341353079,5
CPT_184187_measurement_num_0,1876047.83,5825081.7,199.78,0.343222164,5
CPT_121716_measurement_num_0,1876050.48,5823601.87,199.34,0.347865198,5
CPT_121717_measurement_num_0,1876052.12,5823571.82,164.79,0.352858469,5
CPT_184192_measurement_num_0,1876052.77,5825147.82,198.87,0.359499565,5
CPT_206194_measurement_num_0,1876071.56,5825387.64,167.64,0.348625491,5
CPT_183856_measurement_num_0,1876077.27,5825682.1,187.15,0.346671224,5
CPT_155717_measurement_num_0,1876078.48,5825250.33,190.16,0.354744045,5
CPT_155715_measurement_num_0,1876084.43,5825174.8,195.06,0.357758054,5
CPT_121718_measurement_num_0,1876087.77,5823581.74,156.42,0.350765201,5
CPT_121720_measurement_num_0,1876090.49,5823689.43,176.49,0.340383138,5
CPT_155716_measurement_num_0,1876101.61,5825202.78,192.61,0.34339801,5
CPT_121719_measurement_num_0,1876116.91,5823581.87,156.92,0.351850831,5
SCPT_206197_measurement_num_0,1876118.57,5825260.79,177.22,0.338913454,5
CPT_183852_measurement_num_0,1876133.36,5825666.56,206.96,0.345276667,5
CPT_183844_measurement_num_0,1876134.37,5825725.74,159.8,0.348246353,5
CPT_206193_measurement_num_0,1876158.38,5825230.72,171.98,0.335727254,5
CPT_95279_measurement_num_0,1876175.36,5821949.45,121.39,0.334304995,5
CPT_206195_measurement_num_0,1876187.2,5825353.34,157.89,0.343693933,5
CPT_171752_measurement_num_0,1876232,5818113,191.4,0.35416492,5
CPT_171751_measurement_num_0,1876235,5818120,233.32,0.357002626,5
CPT_171753_measurement_num_0,1876244,5818104,174.53,0.354146618,5
CPT_171749_measurement_num_0,1876247,5818139,205.31,0.34937421,5
CPT_171750_measurement_num_0,1876256,5818147,172.15,0.353704227,5
CPT_222505_measurement_num_0,1876264.66,5820457.24,176.6,0.347360055,5
CPT_168543_measurement_num_0,1876307,5818522,173.16,0.352247138,5
CPT_168545_measurement_num_0,1876314.5,5818545.1,173.59,0.355273161,5
CPT_168547_measurement_num_0,1876319,5818559,169.27,0.345233945,5
CPT_168544_measurement_num_0,1876324,5818536,181.59,0.341522653,5
CPT_168542_measurement_num_0,1876334.9,5818550,181.07,0.351583607,5
CPT_133965_measurement_num_0,1876348.04,5818612.13,163.53,0.324800571,5
SCPT_147749_measurement_num_0,1876359.37,5824099.27,165.12,0.341404863,5
CPT_123657_measurement_num_0,1876374.01,5815375.34,163.55,0.341931986,5
CPT_123656_measurement_num_0,1876384.41,5815422.21,246.12,0.344706548,5
CPT_123652_measurement_num_0,1876412.48,5815404.6,253.05,0.340562799,5
CPT_144525_measurement_num_0,1876422.91,5820975.2,191.22,0.352800593,5
CPT_144522_measurement_num_0,1876423.8,5821009.73,158.86,0.356453909,5
SCPT_147750_measurement_num_0,1876427.33,5824019.21,172.07,0.351479775,5
CPT_123653_measurement_num_0,1876430.35,5815425.92,214.28,0.341902541,5
CPT_144520_measurement_num_0,1876432.21,5821065.78,157.88,0.349122565,5
CPT_123658_measurement_num_0,1876435.24,5815469.27,207.67,0.352416598,5
CPT_144459_measurement_num_0,1876459.23,5821050.1,172.27,0.339991085,5
CPT_123654_measurement_num_0,1876461.47,5815404.19,217.82,0.346281733,5
CPT_144461_measurement_num_0,1876461.9,5821021.9,183.41,0.334620576,5
CPT_123655_measurement_num_0,1876462.32,5815393.05,225.62,0.341864023,5
CPT_95225_measurement_num_0,1876462.66,5822264.28,124.37,0.342180655,5
CPT_144512_measurement_num_0,1876466.75,5820921.84,198.3,0.336749472,5
CPT_144526_measurement_num_0,1876469.32,5820977.2,161.78,0.343730123,5
CPT_144521_measurement_num_0,1876474.52,5821050.92,186.57,0.333047722,5
CPT_144505_measurement_num_0,1876482.74,5821085.31,227.64,0.349594388,5
CPT_168765_measurement_num_0,1876506.4,5820626,195.96,0.342348121,5
CPT_88328_measurement_num_0,1876507,5816907,191.21,0.356035613,5
CPT_141620_measurement_num_0,1876526.81,5817477.19,176.11,0.34673682,5
CPT_88334_measurement_num_0,1876542.3,5816936.7,198.99,0.344475151,5
CPT_95224_measurement_num_0,1876546.44,5822367.03,119.25,0.338797629,5
CPT_141621_measurement_num_0,1876552.46,5817486.78,156.56,0.350425373,5
CPT_168764_measurement_num_0,1876553.5,5820555.4,206.59,0.346582793,5
CPT_154194_measurement_num_0,1876565,5827158.19,204.87,0.356229457,5
CPT_141622_measurement_num_0,1876567.07,5817467.28,160.84,0.351125773,5
CPT_130691_measurement_num_0,1876616.39,5820230.61,187.17,0.351059917,5
CPT_130690_measurement_num_0,1876618.49,5820240.54,192.69,0.34478837,5
CPT_130692_measurement_num_0,1876620.21,5820212.71,187.6,0.350303229,5
CPT_88336_measurement_num_0,1876632.7,5817001.6,255.19,0.351278259,5
CPT_88335_measurement_num_0,1876640.7,5816945.8,211.38,0.352767142,5
CPT_192689_measurement_num_0,1876694.6,5819463.63,200.83,0.323363481,5
CPT_192687_measurement_num_0,1876728.9,5819459.92,193.29,0.348877748,5
CPT_224037_measurement_num_0,1876741.87,5821969.62,197.07,0.341104991,5
CPT_141615_measurement_num_0,1876778.19,5820407.5,176.63,0.350727637,5
CPT_141614_measurement_num_0,1876793.45,5820438.77,158.19,0.36139252,5
CPT_141613_measurement_num_0,1876813.62,5820466.2,161.28,0.323401218,5
CPT_141612_measurement_num_0,1876834.3,5820488.06,170.55,0.349547057,5
CPT_141618_measurement_num_0,1876838.4,5820457.81,184.97,0.332931128,5
CPT_218914_measurement_num_0,1876853.78,5819546.91,195.29,0.352375101,5
CPT_218912_measurement_num_0,1876859.96,5819573.37,220.08,0.343689568,5
CPT_218915_measurement_num_0,1876862.44,5819542.17,218.55,0.354921143,5
CPT_218913_measurement_num_0,1876872.15,5819568.51,161.12,0.344188218,5
CPT_152848_measurement_num_0,1876891.06,5826581.6,177.36,0.341953238,5
CPT_182189_measurement_num_0,1876918.7,5815162.83,241.9,0.343660662,5
CPT_182185_measurement_num_0,1876922.19,5815177.55,233.32,0.342853637,5
CPT_182184_measurement_num_0,1876931,5815156,225.51,0.346682583,5
CPT_205744_measurement_num_0,1876938.12,5826855.37,204.18,0.362340663,5
CPT_205745_measurement_num_0,1876950.07,5826872.19,183.26,0.350253505,5
CPT_212600_measurement_num_0,1876955.39,5823640.06,177.29,0.338130272,5
CPT_178589_measurement_num_0,1877001.71,5826705.74,193.5,0.341596491,5
CPT_224020_measurement_num_0,1877031.36,5811885.31,216.28,0.351600566,5
CPT_224018_measurement_num_0,1877036.66,5811958.75,212.5,0.341206347,5
CPT_224019_measurement_num_0,1877077.67,5811947.48,222.73,0.331989615,5
CPT_155799_measurement_num_0,1877143.01,5821343.69,205.97,0.345256899,5
CPT_155801_measurement_num_0,1877158.1,5821324.96,214.47,0.331429196,5
CPT_155797_measurement_num_0,1877162.94,5821353.69,207.92,0.342647073,5
CPT_155798_measurement_num_0,1877169.48,5821324.91,185.97,0.327708364,5
CPT_155834_measurement_num_0,1877178.67,5821283.05,189.38,0.344291892,5
CPT_155796_measurement_num_0,1877183.94,5821334.76,192.03,0.357989712,5
CPT_155795_measurement_num_0,1877184.88,5821334.06,201.02,0.337467497,5
CPT_155837_measurement_num_0,1877212.04,5821322.59,194.82,0.350342043,5
CPT_123571_measurement_num_0,1877230.79,5826014.15,180.86,0.335413151,5
CPT_123570_measurement_num_0,1877238.57,5825982.71,185.55,0.357048461,5
CPT_123569_measurement_num_0,1877277.84,5825968.74,214.64,0.34490286,5
CPT_111123_measurement_num_0,1877279,5812768,167.51,0.341905201,5
CPT_111119_measurement_num_0,1877297,5821880,168.63,0.340371506,5
CPT_111122_measurement_num_0,1877308,5821876,164.88,0.338246441,5
CPT_111120_measurement_num_0,1877314,5821896,166.26,0.349038965,5
CPT_111121_measurement_num_0,1877323,5821877,171.52,0.355489495,5
CPT_95135_measurement_num_0,1877363.88,5822470.7,134.49,0.345922853,5
CPT_95131_measurement_num_0,1877455.31,5822485.41,191.02,0.35344651,5
CPT_194300_measurement_num_0,1877476.9,5825796.13,203.03,0.346615076,5
CPT_111133_measurement_num_0,1877512,5821895,199.65,0.349332643,5
CPT_111135_measurement_num_0,1877513,5821880,185.84,0.346017815,5
CPT_111134_measurement_num_0,1877522,5821882,174.63,0.336832016,5
CPT_111136_measurement_num_0,1877528,5821876,189.63,0.346949295,5
CPT_111137_measurement_num_0,1877529,5821842,162.21,0.343556438,5
CPT_111138_measurement_num_0,1877540,5821849,185.64,0.334108137,5
CPT_111118_measurement_num_0,1877580,5822072.2,170.51,0.353251718,5
